モジュール,DSC,,,,,,,,
チャンネル,DSC7020,,,,,,,,
データ名,Ni_5Kpm_7.7mg_20241108,,,,,,,,
測定日時,2024/11/08 14:48:32,,,,,,,,
サンプル名,Ni,,,,,,,,
サンプル質量,7.7,mg,,,,,,,
リファレンス名,Al pan,,,,,,,,
リファレンス質量,22.9,mg,,,,,,,
温度プログラム,,Cel,Cel,Cel/min,min,s,ガス１,ガス２,ストアー
,1,317,377,5,3,0.2,On,Off,On
,2,377,317,5,3,0.2,On,Off,On
,温度プログラムモード,ランプ,,,,,,,
,冷却ユニット,全自動ガス冷却,,,,,,,
オペレータ名,伊藤,,,,,,,,
組織名,,,,,,,,,
コメント,オペレータ: 伊藤,,,,,,,,
,ガス1: N2,,,,,,,,
,パン: Al,,,,,,,,
,,,,,,,,,
,,,,,,,,,
面積,,,,,,,,,
Ni_5Kpm_7.7mg_20241108  DSC,,,,,,,,,
No.,DeltaH,,,,,,,,
,mJ/mg,,,,,,,,
1,0.406088363,,,,,,,,
2,-0.388923578,,,,,,,,
,,,,,,,,,
Time,Temp.,DSC,DDSC,,,,,,
14.78666667,372.7894287,-161.1281738,-19.61279297,,,,,,
14.79,372.7893677,-161.0394287,-19.68457031,,,,,,
14.79333333,372.7893677,-160.9525146,-19.96728516,,,,,,
14.79666667,372.7893066,-160.8865967,-20.22802734,,,,,,
14.8,372.7892456,-160.8239746,-20.65283203,,,,,,
14.80333333,372.7892151,-160.7514648,-21.08349609,,,,,,
14.80666667,372.789093,-160.6785889,-21.19775391,,,,,,
14.81,372.789093,-160.598999,-21.13183594,,,,,,
14.81333333,372.789032,-160.5222168,-20.93847656,,,,,,
14.81666667,372.7889709,-160.456543,-20.58691406,,,,,,
14.82,372.7889099,-160.3969727,-20.47119141,,,,,,
14.82333333,372.7889099,-160.3557129,-20.55615234,,,,,,
14.82666667,372.7888489,-160.3210449,-20.54150391,,,,,,
14.83,372.7887878,-160.269043,-20.21484375,,,,,,
14.83333333,372.7887878,-160.1906738,-19.97753906,,,,,,
14.83666667,372.7887268,-160.1072998,-20.01269531,,,,,,
14.84,372.7887268,-160.0275879,-20.09912109,,,,,,
14.84333333,372.7886658,-159.9499512,-20.11376953,,,,,,
14.84666667,372.7886658,-159.8759766,-20.26025391,,,,,,
14.85,372.7886047,-159.8061523,-20.44775391,,,,,,
14.85333333,372.7885437,-159.7332764,-20.46386719,,,,,,
14.85666667,372.7885437,-159.6635742,-20.44482422,,,,,,
14.86,372.7884827,-159.605957,-20.52685547,,,,,,
14.86333333,372.7884521,-159.5490723,-20.82568359,,,,,,
14.86666667,372.7883911,-159.4862061,-21.20361328,,,,,,
14.87,372.788269,-159.4282227,-21.76757813,,,,,,
14.87333333,372.788208,-159.3676758,-22.10009766,,,,,,
14.87666667,372.788147,-159.2880859,-21.92724609,,,,,,
14.88,372.7880859,-159.2145996,-21.69140625,,,,,,
14.88333333,372.7880249,-159.1483154,-21.36328125,,,,,,
14.88666667,372.7879028,-159.0714111,-20.98095703,,,,,,
14.89,372.7878418,-158.980835,-20.75097656,,,,,,
14.89333333,372.7877808,-158.8933105,-20.77294922,,,,,,
14.89666667,372.7877197,-158.817749,-20.84619141,,,,,,
14.9,372.7876282,-158.7515869,-21.02490234,,,,,,
14.90333333,372.7875671,-158.6756592,-21.55517578,,,,,,
14.90666667,372.7875061,-158.6054688,-22.30957031,,,,,,
14.91,372.787384,-158.5323486,-22.89404297,,,,,,
14.91333333,372.787323,-158.4349365,-23.30566406,,,,,,
14.91666667,372.787262,-158.3536377,-23.56494141,,,,,,
14.92,372.7871399,-158.2896729,-23.86230469,,,,,,
14.92333333,372.7870178,-158.2324219,-24.18310547,,,,,,
14.92666667,372.7868958,-158.185791,-24.41748047,,,,,,
14.93,372.7868347,-158.1402588,-24.33544922,,,,,,
14.93333333,372.7867432,-158.0776367,-24.08935547,,,,,,
14.93666667,372.7866211,-157.9990234,-23.91943359,,,,,,
14.94,372.786499,-157.9213867,-24.00732422,,,,,,
14.94333333,372.786377,-157.8363037,-24.08056641,,,,,,
14.94666667,372.7862549,-157.7209473,-23.99853516,,,,,,
14.95,372.7861938,-157.6008301,-24.19335938,,,,,,
14.95333333,372.7861328,-157.5009766,-24.29003906,,,,,,
14.95666667,372.7860107,-157.4144287,-24.06738281,,,,,,
14.96,372.7859802,-157.3125,-23.76123047,,,,,,
14.96333333,372.7858582,-157.2128906,-24.35009766,,,,,,
14.96666667,372.7857971,-157.1207275,-24.97412109,,,,,,
14.97,372.785675,-157.0369873,-25.76220703,,,,,,
14.97333333,372.785553,-156.9626465,-26.09619141,,,,,,
14.97666667,372.7854309,-156.8951416,-25.85888672,,,,,,
14.98,372.7853088,-156.8231201,-25.52929688,,,,,,
14.98333333,372.7852173,-156.7453613,-25.15722656,,,,,,
14.98666667,372.7850952,-156.6732178,-24.36328125,,,,,,
14.99,372.7849121,-156.6002197,-23.43164063,,,,,,
14.99333333,372.784729,-156.5080566,-23.06835938,,,,,,
14.99666667,372.7846069,-156.4177246,-22.78710938,,,,,,
15,372.7844238,-156.3659668,-22.06640625,,,,,,
15.00333333,372.7843323,-156.295166,-21.26806641,,,,,,
15.00666667,372.7842102,-156.1802979,-20.80371094,,,,,,
15.01,372.7840881,-156.0709229,-20.7421875,,,,,,
15.01333333,372.783905,-155.9719238,-21.14501953,,,,,,
15.01666667,372.7837219,-155.9094238,-21.52001953,,,,,,
15.02,372.7835999,-155.8585205,-21.79833984,,,,,,
15.02333333,372.7834473,-155.807251,-22.22460938,,,,,,
15.02666667,372.7833252,-155.767334,-22.91308594,,,,,,
15.03,372.7831421,-155.7335205,-23.79052734,,,,,,
15.03333333,372.782959,-155.6687012,-24.79101563,,,,,,
15.03666667,372.7827759,-155.5870361,-26.28808594,,,,,,
15.04,372.7825623,-155.5411377,-28.6171875,,,,,,
15.04333333,372.7823181,-155.5095215,-31.54980469,,,,,,
15.04666667,372.7820129,-155.463623,-34.25976563,,,,,,
15.05,372.7817993,-155.3946533,-38.35400391,,,,,,
15.05333333,372.7814941,-155.2949219,-43.09570313,,,,,,
15.05666667,372.7811584,-155.1821289,-48.71777344,,,,,,
15.06,372.7808533,-155.0911865,-55.73144531,,,,,,
15.06333333,372.7804871,-154.9909668,-63.81005859,,,,,,
15.06666667,372.7801514,-154.8676758,-72.77636719,,,,,,
15.07,372.7797241,-154.7277832,-82.97167969,,,,,,
15.07333333,372.7792664,-154.5791016,-94.29052734,,,,,,
15.07666667,372.7788391,-154.3867188,-106.1696777,,,,,,
15.08,372.7783203,-154.1400146,-119.2148438,,,,,,
15.08333333,372.7778015,-153.8564453,-133.5922852,,,,,,
15.08666667,372.7771912,-153.5563965,-149.3078613,,,,,,
15.09,372.7766113,-153.1646729,-166.3571777,,,,,,
15.09333333,372.7759094,-152.6828613,-184.4355469,,,,,,
15.09666667,372.7752075,-152.1594238,-203.3994141,,,,,,
15.1,372.7744446,-151.5715332,-223.7607422,,,,,,
15.10333333,372.7736206,-150.8862305,-245.6352539,,,,,,
15.10666667,372.7727356,-150.1268311,-268.3007813,,,,,,
15.11,372.7717896,-149.2922363,-291.6965332,,,,,,
15.11333333,372.7707825,-148.3549805,-315.697998,,,,,,
15.11666667,372.7697449,-147.3233032,-340.213623,,,,,,
15.12,372.7685547,-146.2114868,-365.0961914,,,,,,
15.12333333,372.767334,-145.0201416,-390.3046875,,,,,,
15.12666667,372.7660217,-143.7372437,-416.3884277,,,,,,
15.13,372.764679,-142.322876,-443.3129883,,,,,,
15.13333333,372.7632751,-140.7880249,-469.9416504,,,,,,
15.13666667,372.7617493,-139.1450806,-496.6091309,,,,,,
15.14,372.7601624,-137.4024048,-523.739502,,,,,,
15.14333333,372.7585144,-135.5438843,-550.8823242,,,,,,
15.14666667,372.7567444,-133.5841675,-577.640625,,,,,,
15.15,372.7549133,-131.5418091,-604.3198242,,,,,,
15.15333333,372.7529602,-129.425415,-630.65625,,,,,,
15.15666667,372.7509766,-127.2541504,-656.1379395,,,,,,
15.16,372.7488403,-125.0018311,-681.3720703,,,,,,
15.16333333,372.7466736,-122.6697388,-706.3850098,,,,,,
15.16666667,372.7443237,-120.2574463,-730.6062012,,,,,,
15.17,372.7419128,-117.7369385,-753.9711914,,,,,,
15.17333333,372.7394409,-115.1087036,-776.1679688,,,,,,
15.17666667,372.7368469,-112.4138184,-797.4558105,,,,,,
15.18,372.7341614,-109.6494751,-817.8654785,,,,,,
15.18333333,372.7313843,-106.7911377,-837.0842285,,,,,,
15.18666667,372.7284546,-103.8626099,-855.060791,,,,,,
15.19,372.7254333,-100.8775635,-872.3444824,,,,,,
15.19333333,372.7223816,-97.82788086,-889.3110352,,,,,,
15.19666667,372.7191467,-94.73028564,-906.0549316,,,,,,
15.2,372.7158508,-91.59533691,-922.2648926,,,,,,
15.20333333,372.7124939,-88.38104248,-937.5073242,,,,,,
15.20666667,372.7089844,-85.13757324,-951.6811523,,,,,,
15.21,372.7053833,-81.86883545,-964.8127441,,,,,,
15.21333333,372.7017517,-78.55523682,-976.8427734,,,,,,
15.21666667,372.697937,-75.21252441,-987.7419434,,,,,,
15.22,372.6940308,-71.82922363,-997.8186035,,,,,,
15.22333333,372.690033,-68.43237305,-1007.18335,,,,,,
15.22666667,372.6859131,-65.02716064,-1015.647949,,,,,,
15.23,372.6817627,-61.60461426,-1023.599121,,,,,,
15.23333333,372.6773987,-58.13708496,-1030.882324,,,,,,
15.23666667,372.6730347,-54.61560059,-1037.244873,,,,,,
15.24,372.6685181,-51.06561279,-1043.29834,,,,,,
15.24333333,372.6638794,-47.50048828,-1048.814209,,,,,,
15.24666667,372.6591492,-43.94213867,-1053.253418,,,,,,
15.25,372.6543274,-40.39306641,-1056.623291,,,,,,
15.25333333,372.6494141,-36.82202148,-1059.156006,,,,,,
15.25666667,372.6444092,-33.24035645,-1061.466797,,,,,,
15.26,372.6392822,-29.67565918,-1063.905029,,,,,,
15.26333333,372.6340637,-26.0980835,-1066.078857,,,,,,
15.26666667,372.6286926,-22.49926758,-1068.391113,,,,,,
15.27,372.623291,-18.88891602,-1070.537109,,,,,,
15.27333333,372.6178284,-15.26513672,-1071.890625,,,,,,
15.27666667,372.6121826,-11.64764404,-1072.387207,,,,,,
15.28,372.6064758,-8.041320801,-1071.752197,,,,,,
15.28333333,372.6005859,-4.411254883,-1070.427246,,,,,,
15.28666667,372.594635,-0.789123535,-1069.335205,,,,,,
15.29,372.5886536,2.780700684,-1068.397705,,,,,,
15.29333333,372.5824585,6.297424316,-1067.189209,,,,,,
15.29666667,372.5762329,9.80065918,-1065.291504,,,,,,
15.3,372.5698853,13.347229,-1063.740967,,,,,,
15.30333333,372.5634766,16.92071533,-1063.461182,,,,,,
15.30666667,372.5568848,20.50195313,-1063.026123,,,,,,
15.31,372.550293,24.10083008,-1061.679932,,,,,,
15.31333333,372.5435486,27.67224121,-1059.247559,,,,,,
15.31666667,372.5366516,31.21759033,-1056.466553,,,,,,
15.32,372.5297241,34.73547363,-1053.63501,,,,,,
15.32333333,372.522644,38.19390869,-1049.264648,,,,,,
15.32666667,372.5155334,41.65197754,-1044.522217,,,,,,
15.33,372.5083008,45.13000488,-1039.80835,,,,,,
15.33333333,372.5010071,48.59667969,-1035.517822,,,,,,
15.33666667,372.4935913,52.03594971,-1031.514404,,,,,,
15.34,372.486084,55.45697021,-1027.398193,,,,,,
15.34333333,372.4784851,58.94940186,-1022.675537,,,,,,
15.34666667,372.4707947,62.51403809,-1017.658447,,,,,,
15.35,372.4630127,66.04095459,-1011.699463,,,,,,
15.35333333,372.4551392,69.49310303,-1005.210205,,,,,,
15.35666667,372.4471436,72.88677979,-998.8476563,,,,,,
15.36,372.4390869,76.28930664,-992.619873,,,,,,
15.36333333,372.4309692,79.58618164,-987.1713867,,,,,,
15.36666667,372.4227295,82.82958984,-981.9602051,,,,,,
15.37,372.4143677,86.06036377,-976.4326172,,,,,,
15.37333333,372.4060364,89.2522583,-970.9716797,,,,,,
15.37666667,372.3975525,92.41925049,-965.1335449,,,,,,
15.38,372.3889771,95.5958252,-958.795166,,,,,,
15.38333333,372.3803711,98.76983643,-951.7595215,,,,,,
15.38666667,372.3716736,101.94104,-943.1000977,,,,,,
15.39,372.362915,105.0691528,-934.2246094,,,,,,
15.39333333,372.3540955,108.1387939,-925.9108887,,,,,,
15.39666667,372.3451538,111.1737671,-918.2578125,,,,,,
15.4,372.3362122,114.1912231,-910.9445801,,,,,,
15.40333333,372.3271484,117.2181396,-903.7514648,,,,,,
15.40666667,372.3180542,120.2437744,-897.9272461,,,,,,
15.41,372.3088074,123.2531738,-891.970459,,,,,,
15.41333333,372.29953,126.2720337,-885.7734375,,,,,,
15.41666667,372.2901611,129.2739868,-879.8034668,,,,,,
15.42,372.2807617,132.2032471,-873.4870605,,,,,,
15.42333333,372.2713013,135.0773315,-866.6799316,,,,,,
15.42666667,372.2616882,137.9152832,-859.6984863,,,,,,
15.43,372.2520447,140.7301025,-852.4621582,,,,,,
15.43333333,372.2423401,143.5408325,-845.6015625,,,,,,
15.43666667,372.2325134,146.3259277,-838.9562988,,,,,,
15.44,372.2226563,149.1050415,-832.3088379,,,,,,
15.44333333,372.2127686,151.885498,-825.5522461,,,,,,
15.44666667,372.2027588,154.6538696,-818.3686523,,,,,,
15.45,372.1927185,157.4130859,-811.3461914,,,,,,
15.45333333,372.1825867,160.1324463,-804.2739258,,,,,,
15.45666667,372.1723633,162.815979,-796.527832,,,,,,
15.46,372.1621399,165.4812622,-788.831543,,,,,,
15.46333333,372.1517639,168.1037598,-782.2529297,,,,,,
15.46666667,372.1413574,170.7063599,-776.3122559,,,,,,
15.47,372.1308289,173.2800293,-770.2375488,,,,,,
15.47333333,372.1203003,175.8171387,-763.6420898,,,,,,
15.47666667,372.1096802,178.3284912,-756.7741699,,,,,,
15.48,372.0990295,180.8097534,-749.8908691,,,,,,
15.48333333,372.0882568,183.2722168,-742.6069336,,,,,,
15.48666667,372.0774231,185.7178955,-735.0651855,,,,,,
15.49,372.0665588,188.1442261,-727.4758301,,,,,,
15.49333333,372.055603,190.5767212,-720.0600586,,,,,,
15.49666667,372.0446777,192.9779053,-712.8654785,,,,,,
15.5,372.0336304,195.3228149,-705.7075195,,,,,,
15.50333333,372.0225525,197.6529541,-698.887207,,,,,,
15.50666667,372.0114441,200.0161743,-692.8791504,,,,,,
15.51,372.0002136,202.3588867,-686.8513184,,,,,,
15.51333333,371.9889832,204.647522,-680.6931152,,,,,,
15.51666667,371.9776917,206.8912964,-674.3393555,,,,,,
15.52,371.9663391,209.1057739,-668.0522461,,,,,,
15.52333333,371.9549255,211.2973022,-661.9768066,,,,,,
15.52666667,371.9434509,213.4558716,-655.715332,,,,,,
15.53,371.9319763,215.5932007,-649.3557129,,,,,,
15.53333333,371.9204712,217.7236938,-642.8049316,,,,,,
15.53666667,371.9088745,219.8366089,-635.9348145,,,,,,
15.54,371.8972168,221.9231567,-629.4506836,,,,,,
15.54333333,371.8855286,223.9975586,-623.3620605,,,,,,
15.54666667,371.8738708,226.0893555,-616.7036133,,,,,,
15.55,371.8621216,228.1975708,-609.3618164,,,,,,
15.55333333,371.8503418,230.2623901,-602.6286621,,,,,,
15.55666667,371.8384705,232.2783813,-596.6484375,,,,,,
15.56,371.8265991,234.2589722,-591.2775879,,,,,,
15.56333333,371.8146057,236.2267456,-586.4743652,,,,,,
15.56666667,371.8026123,238.1797485,-581.9890137,,,,,,
15.57,371.7905273,240.0945435,-577.6699219,,,,,,
15.57333333,371.7784119,241.9898682,-573.0900879,,,,,,
15.57666667,371.7662659,243.8566284,-567.8789063,,,,,,
15.58,371.7540283,245.6965942,-562.7094727,,,,,,
15.58333333,371.7417908,247.5223999,-557.1328125,,,,,,
15.58666667,371.7294922,249.3341064,-550.9973145,,,,,,
15.59,371.7171326,251.1016846,-543.8774414,,,,,,
15.59333333,371.7047424,252.8493042,-536.3833008,,,,,,
15.59666667,371.6922607,254.6107178,-529.7197266,,,,,,
15.6,371.6797485,256.3820801,-523.5834961,,,,,,
15.60333333,371.6672058,258.173584,-517.6105957,,,,,,
15.60666667,371.6546936,259.9813232,-512.0712891,,,,,,
15.61,371.6420288,261.7741699,-507.2241211,,,,,,
15.61333333,371.6293945,263.5477295,-502.5761719,,,,,,
15.61666667,371.6166992,265.2692261,-497.3371582,,,,,,
15.62,371.6039124,266.9388428,-491.9348145,,,,,,
15.62333333,371.591156,268.6088867,-486.932373,,,,,,
15.62666667,371.5783386,270.1728516,-482.3166504,,,,,,
15.63,371.5655212,271.7223511,-477.8378906,,,,,,
15.63333333,371.5526428,273.2023926,-472.7226563,,,,,,
15.63666667,371.5397034,274.6750488,-466.9394531,,,,,,
15.64,371.5267639,276.1630249,-461.3598633,,,,,,
15.64333333,371.5138245,277.6403198,-456.6313477,,,,,,
15.64666667,371.500824,279.1233521,-451.8237305,,,,,,
15.65,371.4877625,280.6434937,-446.3444824,,,,,,
15.65333333,371.4747009,282.173584,-441.0292969,,,,,,
15.65666667,371.4616089,283.6582642,-436.7087402,,,,,,
15.66,371.4484863,285.074646,-433.1433105,,,,,,
15.66333333,371.4353638,286.4772339,-429.4914551,,,,,,
15.66666667,371.4221802,287.9049683,-425.8227539,,,,,,
15.67,371.4090271,289.3417358,-422.2668457,,,,,,
15.67333333,371.3957825,290.7189331,-419.4199219,,,,,,
15.67666667,371.3825378,292.0043335,-417.1274414,,,,,,
15.68,371.3692627,293.2832031,-413.967041,,,,,,
15.68333333,371.355957,294.6235962,-410.5334473,,,,,,
15.68666667,371.3426208,296.0350952,-406.6516113,,,,,,
15.69,371.3292542,297.4071045,-401.3884277,,,,,,
15.69333333,371.315918,298.7426147,-396.7338867,,,,,,
15.69666667,371.3024902,300.107666,-392.3510742,,,,,,
15.7,371.289093,301.5095215,-388.6333008,,,,,,
15.70333333,371.2756348,302.8883667,-385.4567871,,,,,,
15.70666667,371.262146,304.2278442,-381.9741211,,,,,,
15.71,371.2485657,305.5105591,-378.0175781,,,,,,
15.71333333,371.2350464,306.7794189,-374.2163086,,,,,,
15.71666667,371.221405,308.0632324,-371.6169434,,,,,,
15.72,371.2077637,309.3123169,-369.4431152,,,,,,
15.72333333,371.1941223,310.5170898,-366.6027832,,,,,,
15.72666667,371.1804504,311.701355,-362.7282715,,,,,,
15.73,371.166687,312.7990723,-358.6567383,,,,,,
15.73333333,371.1529541,313.897644,-354.9331055,,,,,,
15.73666667,371.1391907,315.0473633,-350.887207,,,,,,
15.74,371.1254272,316.1912842,-346.2839355,,,,,,
15.74333333,371.1115417,317.3264771,-341.6733398,,,,,,
15.74666667,371.0977173,318.460022,-337.2451172,,,,,,
15.75,371.0838318,319.5744019,-333.2709961,,,,,,
15.75333333,371.0699463,320.6767578,-329.6638184,,,,,,
15.75666667,371.0560608,321.7824097,-325.9438477,,,,,,
15.76,371.0422058,322.8850708,-322.1162109,,,,,,
15.76333333,371.0282593,323.9616699,-318.6210938,,,,,,
15.76666667,371.0143127,325.0220337,-315.2724609,,,,,,
15.77,371.0003052,326.0874023,-312.5610352,,,,,,
15.77333333,370.9863892,327.1408691,-310.6362305,,,,,,
15.77666667,370.9723816,328.1567383,-307.5219727,,,,,,
15.78,370.958313,329.1608887,-304.2744141,,,,,,
15.78333333,370.9442749,330.1720581,-301.1557617,,,,,,
15.78666667,370.9302063,331.1740723,-297.918457,,,,,,
15.79,370.9161072,332.1601563,-294.670166,,,,,,
15.79333333,370.9019775,333.1311646,-291.5097656,,,,,,
15.79666667,370.8878784,334.1000977,-288.1970215,,,,,,
15.8,370.8737488,335.0631714,-284.7861328,,,,,,
15.80333333,370.8595886,336.0073242,-281.5356445,,,,,,
15.80666667,370.8453979,336.9267578,-278.5942383,,,,,,
15.81,370.8311768,337.8505859,-275.395752,,,,,,
15.81333333,370.8169861,338.767395,-271.9445801,,,,,,
15.81666667,370.8027039,339.6577148,-269.090332,,,,,,
15.82,370.7884827,340.5377808,-266.8337402,,,,,,
15.82333333,370.7741699,341.4171753,-264.0688477,,,,,,
15.82666667,370.7598877,342.2897339,-260.9091797,,,,,,
15.83,370.7456055,343.1497803,-257.9230957,,,,,,
15.83333333,370.7312317,343.9987793,-255.1230469,,,,,,
15.83666667,370.7168884,344.8334351,-252.3273926,,,,,,
15.84,370.7024841,345.6564331,-249.3486328,,,,,,
15.84333333,370.6881409,346.4784546,-246.421875,,,,,,
15.84666667,370.6736755,347.2990723,-243.8225098,,,,,,
15.85,370.6592407,348.1103516,-241.4091797,,,,,,
15.85333333,370.6447754,348.8919067,-238.9189453,,,,,,
15.85666667,370.6303101,349.6740112,-236.7758789,,,,,,
15.86,370.6157837,350.4869995,-234.7565918,,,,,,
15.86333333,370.6012573,351.2895508,-232.5900879,,,,,,
15.86666667,370.586731,352.0461426,-230.3356934,,,,,,
15.87,370.5721436,352.7897339,-228.0102539,,,,,,
15.87333333,370.5575562,353.5355835,-225.6855469,,,,,,
15.87666667,370.5429688,354.2767944,-223.4875488,,,,,,
15.88,370.5283508,355.0042114,-221.2961426,,,,,,
15.88333333,370.5137634,355.7183838,-218.9403076,,,,,,
15.88666667,370.499115,356.4296875,-216.5181885,,,,,,
15.89,370.4844666,357.1459961,-214.1539307,,,,,,
15.89333333,370.4698181,357.8627319,-212.1130371,,,,,,
15.89666667,370.4551697,358.5840454,-210.1193848,,,,,,
15.9,370.4405212,359.3059082,-207.6134033,,,,,,
15.90333333,370.4258728,360.012146,-204.8441162,,,,,,
15.90666667,370.4111633,360.7061157,-202.5527344,,,,,,
15.91,370.3965454,361.3886108,-200.4364014,,,,,,
15.91333333,370.3818359,362.0523682,-198.3153076,,,,,,
15.91666667,370.3671265,362.713623,-196.3721924,,,,,,
15.92,370.352417,363.3668823,-194.5356445,,,,,,
15.92333333,370.3377075,364.0015869,-192.7130127,,,,,,
15.92666667,370.3229675,364.622406,-190.8826904,,,,,,
15.93,370.308136,365.2420044,-188.8985596,,,,,,
15.93333333,370.2933655,365.8676758,-186.951416,,,,,,
15.93666667,370.2786255,366.4880066,-185.1430664,,,,,,
15.94,370.2637939,367.0859985,-183.321167,,,,,,
15.94333333,370.2489624,367.6703186,-181.7351074,,,,,,
15.94666667,370.2342224,368.2593689,-180.2713623,,,,,,
15.95,370.2193909,368.8380737,-178.7449951,,,,,,
15.95333333,370.2045593,369.4031372,-177.3482666,,,,,,
15.95666667,370.1897583,369.9790039,-176.1558838,,,,,,
15.96,370.1749268,370.564209,-174.9499512,,,,,,
15.96333333,370.1600952,371.1394958,-173.7539063,,,,,,
15.96666667,370.1452332,371.7022705,-172.6647949,,,,,,
15.97,370.1304016,372.2555847,-171.6456299,,,,,,
15.97333333,370.115509,372.8040161,-170.5092773,,,,,,
15.97666667,370.100647,373.3669128,-169.1605225,,,,,,
15.98,370.0856934,373.9355469,-168.0172119,,,,,,
15.98333333,370.0708313,374.5138855,-166.8665771,,,,,,
15.98666667,370.0558777,375.0958557,-165.4013672,,,,,,
15.99,370.0409546,375.6655884,-163.8446045,,,,,,
15.99333333,370.026001,376.2227783,-162.5599365,,,,,,
15.99666667,370.0110168,376.7810669,-161.2664795,,,,,,
16,369.9960632,377.3433838,-159.6148682,,,,,,
16.00333333,369.9810181,377.8954773,-157.8361816,,,,,,
16.00666667,369.9660034,378.4345703,-156.302124,,,,,,
16.01,369.9510193,378.9682312,-154.9552002,,,,,,
16.01333333,369.9360352,379.5016785,-153.5848389,,,,,,
16.01666667,369.9209595,380.0202026,-151.9094238,,,,,,
16.02,369.9059753,380.53479,-150.0443115,,,,,,
16.02333333,369.8908997,381.0418396,-148.0316162,,,,,,
16.02666667,369.8758545,381.518219,-145.8508301,,,,,,
16.03,369.8608093,381.9761353,-143.7843018,,,,,,
16.03333333,369.8457336,382.4355774,-141.9609375,,,,,,
16.03666667,369.8306274,382.8988647,-140.2807617,,,,,,
16.04,369.8155823,383.3526001,-138.6500244,,,,,,
16.04333333,369.8004456,383.7901917,-137.0251465,,,,,,
16.04666667,369.7853394,384.2255859,-135.5020752,,,,,,
16.05,369.7702332,384.6702576,-134.0357666,,,,,,
16.05333333,369.7550964,385.1134033,-132.4822998,,,,,,
16.05666667,369.7399902,385.5364685,-130.9925537,,,,,,
16.06,369.724884,385.9490967,-129.6448975,,,,,,
16.06333333,369.7097168,386.3578796,-128.2393799,,,,,,
16.06666667,369.694519,386.7593384,-127.2026367,,,,,,
16.07,369.6793518,387.1615906,-126.7104492,,,,,,
16.07333333,369.6641846,387.569458,-126.3519287,,,,,,
16.07666667,369.6490173,387.9819641,-125.8293457,,,,,,
16.08,369.6338196,388.4031372,-125.2521973,,,,,,
16.08333333,369.6186523,388.8293762,-124.6461182,,,,,,
16.08666667,369.6034241,389.2495117,-123.99646,,,,,,
16.09,369.5882568,389.6654663,-123.3057861,,,,,,
16.09333333,369.5730896,390.0745239,-122.5184326,,,,,,
16.09666667,369.5578613,390.4768982,-121.9229736,,,,,,
16.1,369.5426025,390.881073,-121.586792,,,,,,
16.10333333,369.5274353,391.2786255,-121.1242676,,,,,,
16.10666667,369.512207,391.6795349,-120.6049805,,,,,,
16.11,369.4969788,392.0933838,-120.0563965,,,,,,
16.11333333,369.4817505,392.5217896,-119.4525146,,,,,,
16.11666667,369.4665222,392.944519,-118.8977051,,,,,,
16.12,369.4512634,393.3605652,-118.092041,,,,,,
16.12333333,369.4359741,393.7657166,-116.8242188,,,,,,
16.12666667,369.4206848,394.1503296,-115.5025635,,,,,,
16.13,369.4054565,394.5309753,-114.449707,,,,,,
16.13333333,369.3901672,394.9130859,-113.6726074,,,,,,
16.13666667,369.3748779,395.2946472,-113.0024414,,,,,,
16.14,369.3595886,395.6821594,-112.1506348,,,,,,
16.14333333,369.3442993,396.0640869,-111.3845215,,,,,,
16.14666667,369.328949,396.4293823,-110.817627,,,,,,
16.15,369.3135986,396.788147,-110.1796875,,,,,,
16.15333333,369.2983093,397.1406555,-109.2747803,,,,,,
16.15666667,369.282959,397.5009155,-108.2211914,,,,,,
16.16,369.2676697,397.8616333,-107.2994385,,,,,,
16.16333333,369.2523193,398.1945496,-106.4168701,,,,,,
16.16666667,369.236969,398.5080261,-105.7283936,,,,,,
16.17,369.2216187,398.8272705,-105.2471924,,,,,,
16.17333333,369.2062683,399.1685791,-104.8070068,,,,,,
16.17666667,369.190918,399.5195313,-104.371582,,,,,,
16.18,369.1755676,399.8605957,-103.7947998,,,,,,
16.18333333,369.1602173,400.1914368,-103.2974854,,,,,,
16.18666667,369.1448059,400.5370178,-102.9052734,,,,,,
16.19,369.1294556,400.8892212,-102.5522461,,,,,,
16.19333333,369.1140442,401.2408142,-102.2753906,,,,,,
16.19666667,369.0986328,401.5833435,-101.96521,,,,,,
16.2,369.0832214,401.9234924,-101.3613281,,,,,,
16.20333333,369.0678101,402.2648315,-100.6885986,,,,,,
16.20666667,369.0523987,402.6019897,-100.3077393,,,,,,
16.21,369.0369873,402.9401245,-100.1517334,,,,,,
16.21333333,369.0215759,403.2827148,-99.72802734,,,,,,
16.21666667,369.0061646,403.6299438,-98.8795166,,,,,,
16.22,368.9906921,403.9690552,-98.06799316,,,,,,
16.22333333,368.9752808,404.3092041,-97.59228516,,,,,,
16.22666667,368.9598999,404.6553955,-96.96386719,,,,,,
16.23,368.9444885,404.9896545,-96.1036377,,,,,,
16.23333333,368.9290771,405.3215942,-95.21228027,,,,,,
16.23666667,368.9136658,405.6528931,-94.43188477,,,,,,
16.24,368.8981934,405.9757385,-93.75695801,,,,,,
16.24333333,368.882782,406.2787781,-93.02636719,,,,,,
16.24666667,368.8673096,406.5655518,-92.40856934,,,,,,
16.25,368.8518372,406.860321,-91.89990234,,,,,,
16.25333333,368.8363647,407.1608276,-91.29089355,,,,,,
16.25666667,368.8209229,407.4464722,-90.52001953,,,,,,
