モジュール,DSC,,,,,,,,
チャンネル,DSC7020,,,,,,,,
データ名,In_5Kpm_1mg_20241108,,,,,,,,
測定日時,2024/11/08 13:49:12,,,,,,,,
サンプル名,In,,,,,,,,
サンプル質量,1,mg,,,,,,,
リファレンス名,Al pan,,,,,,,,
リファレンス質量,22.9,mg,,,,,,,
温度プログラム,,Cel,Cel,Cel/min,min,s,ガス１,ガス２,ストアー
,1,147,167,5,3,0.2,On,Off,On
,2,167,147,5,2,0.2,On,Off,On
,温度プログラムモード,ランプ,,,,,,,
,冷却ユニット,全自動ガス冷却,,,,,,,
オペレータ名,伊藤,,,,,,,,
組織名,,,,,,,,,
コメント,オペレータ: 伊藤,,,,,,,,
,ガス1: N2,,,,,,,,
,パン: Al,,,,,,,,
,,,,,,,,,
,,,,,,,,,
面積,,,,,,,,,
In_5Kpm_1mg_20241108  DSC,,,,,,,,,
No.,DeltaH,,,,,,,,
,mJ/mg,,,,,,,,
1,-21.76175338,,,,,,,,
2,21.75500027,,,,,,,,
,,,,,,,,,
Time,Temp.,DSC,DDSC,,,,,,
0.693333333,148.207016,-152.7853394,60.88842773,,,,,,
0.696666667,148.2247162,-152.9793701,59.41882324,,,,,,
0.7,148.2424622,-153.1838074,58.21032715,,,,,,
0.703333333,148.2601624,-153.3825073,56.8092041,,,,,,
0.706666667,148.2778931,-153.5666199,55.29528809,,,,,,
0.71,148.295639,-153.740387,53.78942871,,,,,,
0.713333333,148.3134003,-153.9164429,52.36999512,,,,,,
0.716666667,148.3311462,-154.089325,50.94067383,,,,,,
0.72,148.348877,-154.2489014,49.47619629,,,,,,
0.723333333,148.3666534,-154.3983459,48.19482422,,,,,,
0.726666667,148.3843842,-154.5480957,47.13134766,,,,,,
0.73,148.4021606,-154.7035217,46.11401367,,,,,,
0.733333333,148.4199219,-154.8535461,45.10803223,,,,,,
0.736666667,148.4376984,-155.0002136,44.15588379,,,,,,
0.74,148.4554596,-155.1486206,42.95690918,,,,,,
0.743333333,148.4732513,-155.2953186,41.79931641,,,,,,
0.746666667,148.4910278,-155.4358215,40.85229492,,,,,,
0.75,148.5088196,-155.5781555,40.0045166,,,,,,
0.753333333,148.5266266,-155.7181396,39.12817383,,,,,,
0.756666667,148.5444183,-155.8384705,38.20239258,,,,,,
0.76,148.5622253,-155.9384155,37.3157959,,,,,,
0.763333333,148.5800171,-156.0363464,36.55664063,,,,,,
0.766666667,148.5978241,-156.144928,35.92565918,,,,,,
0.77,148.6156158,-156.2660828,35.17749023,,,,,,
0.773333333,148.6334229,-156.3883057,34.26306152,,,,,,
0.776666667,148.6512146,-156.5059204,33.29956055,,,,,,
0.78,148.6690521,-156.6114502,32.31628418,,,,,,
0.783333333,148.6868744,-156.7127075,31.36083984,,,,,,
0.786666667,148.7047119,-156.8248291,30.35449219,,,,,,
0.79,148.7225342,-156.9351501,29.06396484,,,,,,
0.793333333,148.7403717,-157.0383911,27.74707031,,,,,,
0.796666667,148.758194,-157.1387329,26.62792969,,,,,,
0.8,148.776001,-157.2348633,25.87426758,,,,,,
0.803333333,148.7938232,-157.3253784,25.29382324,,,,,,
0.806666667,148.8116608,-157.4178772,24.69506836,,,,,,
0.81,148.8294525,-157.5132141,23.97143555,,,,,,
0.813333333,148.8472443,-157.5976563,22.94567871,,,,,,
0.816666667,148.8650818,-157.6690674,21.98364258,,,,,,
0.82,148.8828735,-157.7342224,21.40246582,,,,,,
0.823333333,148.9007111,-157.8012695,21.06262207,,,,,,
0.826666667,148.9185028,-157.8690491,20.4440918,,,,,,
0.83,148.9363098,-157.9139709,19.58642578,,,,,,
0.833333333,148.9541016,-157.9439392,18.79833984,,,,,,
0.836666667,148.9718781,-157.9806824,17.94543457,,,,,,
0.84,148.9896393,-158.0223999,17.08154297,,,,,,
0.843333333,149.0073853,-158.0702515,16.26782227,,,,,,
0.846666667,149.0251465,-158.1195374,15.40356445,,,,,,
0.85,149.0428925,-158.1755371,14.4140625,,,,,,
0.853333333,149.0606232,-158.223114,13.44946289,,,,,,
0.856666667,149.0783539,-158.2572632,12.65625,,,,,,
0.86,149.0960693,-158.3092041,12.01025391,,,,,,
0.863333333,149.1137695,-158.3811646,11.44519043,,,,,,
0.866666667,149.131485,-158.4464417,10.92700195,,,,,,
0.87,149.1492157,-158.492981,10.46081543,,,,,,
0.873333333,149.1669312,-158.5339355,10.16784668,,,,,,
0.876666667,149.1846619,-158.5707092,9.87121582,,,,,,
0.88,149.2024078,-158.5971985,9.377563477,,,,,,
0.883333333,149.2201385,-158.6246033,8.720214844,,,,,,
0.886666667,149.2378693,-158.6459656,8.092163086,,,,,,
0.89,149.2555847,-158.6614075,7.538452148,,,,,,
0.893333333,149.2733154,-158.6727295,7.021362305,,,,,,
0.896666667,149.2910309,-158.6835022,6.638305664,,,,,,
0.9,149.3087311,-158.6957703,6.265136719,,,,,,
0.903333333,149.3264465,-158.7107239,5.673339844,,,,,,
0.906666667,149.3441162,-158.7333679,4.990356445,,,,,,
0.91,149.3618011,-158.7587891,4.411376953,,,,,,
0.913333333,149.3795013,-158.7720337,3.813354492,,,,,,
0.916666667,149.397171,-158.7803345,3.154174805,,,,,,
0.92,149.414856,-158.7851257,2.547729492,,,,,,
0.923333333,149.4325256,-158.7771606,2.029907227,,,,,,
0.926666667,149.4502106,-158.7696838,1.67175293,,,,,,
0.93,149.4678802,-158.7706299,1.44140625,,,,,,
0.933333333,149.4855652,-158.7810974,1.230102539,,,,,,
0.936666667,149.5032349,-158.7910767,0.996459961,,,,,,
0.94,149.5209045,-158.7961121,0.838623047,,,,,,
0.943333333,149.5385895,-158.8092957,0.73828125,,,,,,
0.946666667,149.5562592,-158.824646,0.522949219,,,,,,
0.95,149.5739136,-158.8375244,0.089355469,,,,,,
0.953333333,149.5915222,-158.8365173,-0.223754883,,,,,,
0.956666667,149.6091614,-158.8244019,-0.347167969,,,,,,
0.96,149.6268158,-158.8072815,-0.406494141,,,,,,
0.963333333,149.6443939,-158.7868958,-0.314941406,,,,,,
0.966666667,149.6620178,-158.776825,-0.139892578,,,,,,
0.97,149.6796265,-158.7749634,-0.053833008,,,,,,
0.973333333,149.6972809,-158.7731628,-0.116455078,,,,,,
0.976666667,149.714859,-158.7650757,-0.416381836,,,,,,
0.98,149.7324677,-158.7591248,-0.658813477,,,,,,
0.983333333,149.750061,-158.7611694,-0.784057617,,,,,,
0.986666667,149.7676392,-158.7660828,-1.157958984,,,,,,
0.99,149.7851868,-158.7595825,-1.781616211,,,,,,
0.993333333,149.8027496,-158.7506714,-2.236450195,,,,,,
0.996666667,149.8202972,-158.7470398,-2.155883789,,,,,,
1,149.8378296,-158.7483215,-1.855957031,,,,,,
1.003333333,149.8553467,-158.7528381,-1.431518555,,,,,,
1.006666667,149.8728638,-158.7588806,-1.048461914,,,,,,
1.01,149.8903961,-158.7625732,-0.929443359,,,,,,
1.013333333,149.9078827,-158.7658997,-0.776733398,,,,,,
1.016666667,149.9253693,-158.7606812,-0.442382813,,,,,,
1.02,149.9428406,-158.7436829,-0.067016602,,,,,,
1.023333333,149.9602661,-158.7369385,0.106567383,,,,,,
1.026666667,149.9777222,-158.7318726,0.118286133,,,,,,
1.03,149.9951324,-158.7033386,0.119018555,,,,,,
1.033333333,150.012558,-158.6651611,0.083862305,,,,,,
1.036666667,150.0299835,-158.6488037,-0.024902344,,,,,,
1.04,150.0474243,-158.6564941,-0.066650391,,,,,,
1.043333333,150.0648499,-158.6687317,-0.203613281,,,,,,
1.046666667,150.0822906,-158.6862793,-0.442016602,,,,,,
1.05,150.0996857,-158.6960144,-0.586669922,,,,,,
1.053333333,150.1170807,-158.702179,-0.603149414,,,,,,
1.056666667,150.1344147,-158.720459,-0.488525391,,,,,,
1.06,150.1517639,-158.7452393,-0.289306641,,,,,,
1.063333333,150.1691284,-158.7630005,-0.118286133,,,,,,
1.066666667,150.1864624,-158.7716064,-0.047973633,,,,,,
1.07,150.2038422,-158.7755127,0.097045898,,,,,,
1.073333333,150.2212067,-158.7692871,0.357788086,,,,,,
1.076666667,150.2385712,-158.7528992,0.544189453,,,,,,
1.08,150.2559204,-158.7428589,0.374633789,,,,,,
1.083333333,150.2732544,-158.7390137,0.081665039,,,,,,
1.086666667,150.2905884,-158.725769,-0.054199219,,,,,,
1.09,150.3079071,-158.7146301,-0.097045898,,,,,,
1.093333333,150.3252411,-158.7116089,-0.181640625,,,,,,
1.096666667,150.3425446,-158.7191772,-0.440917969,,,,,,
1.1,150.3598785,-158.7278748,-0.862060547,,,,,,
1.103333333,150.3772278,-158.7276917,-1.225341797,,,,,,
1.106666667,150.3945313,-158.7306213,-1.44543457,,,,,,
1.11,150.4118652,-158.7321472,-1.638793945,,,,,,
1.113333333,150.429184,-158.7218018,-1.831787109,,,,,,
1.116666667,150.4464874,-158.7053528,-1.664794922,,,,,,
1.12,150.4637909,-158.6907349,-1.387573242,,,,,,
1.123333333,150.4810791,-158.6745911,-1.330810547,,,,,,
1.126666667,150.4983215,-158.6681213,-1.186523438,,,,,,
1.13,150.515564,-158.6797791,-1.077758789,,,,,,
1.133333333,150.5327759,-158.6856079,-1.176635742,,,,,,
1.136666667,150.5500031,-158.6784668,-1.370727539,,,,,,
1.14,150.5672455,-158.6669312,-1.657104492,,,,,,
1.143333333,150.5844879,-158.6566162,-1.741699219,,,,,,
1.146666667,150.6016998,-158.6505432,-1.686401367,,,,,,
1.15,150.618927,-158.6438293,-1.675048828,,,,,,
1.153333333,150.6361694,-158.6290588,-1.550170898,,,,,,
1.156666667,150.6533508,-158.6192932,-1.294921875,,,,,,
1.16,150.6705322,-158.6278992,-1.081787109,,,,,,
1.163333333,150.6877594,-158.6305847,-1.04296875,,,,,,
1.166666667,150.7049408,-158.6323547,-1.051025391,,,,,,
1.17,150.7220917,-158.6340027,-1.161254883,,,,,,
1.173333333,150.7392731,-158.6217041,-1.456420898,,,,,,
1.176666667,150.7564392,-158.6071167,-1.679077148,,,,,,
1.18,150.7735596,-158.5924072,-1.723022461,,,,,,
1.183333333,150.7906799,-158.5834351,-1.653076172,,,,,,
1.186666667,150.8078003,-158.5849915,-1.635131836,,,,,,
1.19,150.8249054,-158.5906067,-1.642822266,,,,,,
1.193333333,150.8420258,-158.5957642,-1.547607422,,,,,,
1.196666667,150.8591461,-158.6027527,-1.387207031,,,,,,
1.2,150.8762665,-158.607666,-1.51171875,,,,,,
1.203333333,150.8933868,-158.6040039,-1.773193359,,,,,,
1.206666667,150.9105225,-158.5869141,-1.922973633,,,,,,
1.21,150.9276428,-158.5785828,-2.084838867,,,,,,
1.213333333,150.9447632,-158.5712585,-2.055175781,,,,,,
1.216666667,150.9619141,-158.5531921,-1.958129883,,,,,,
1.22,150.9790497,-158.5349426,-1.942016602,,,,,,
1.223333333,150.99617,-158.5259094,-1.939453125,,,,,,
1.226666667,151.0132599,-158.5205688,-2.053344727,,,,,,
1.23,151.0303497,-158.5136108,-2.151855469,,,,,,
1.233333333,151.0474396,-158.5090942,-2.294677734,,,,,,
1.236666667,151.0645142,-158.5080872,-2.511108398,,,,,,
1.24,151.081604,-158.5021362,-2.659790039,,,,,,
1.243333333,151.0986938,-158.4900513,-2.697509766,,,,,,
1.246666667,151.1157532,-158.4762268,-2.64074707,,,,,,
1.25,151.132843,-158.4650269,-2.516601563,,,,,,
1.253333333,151.1499481,-158.4587097,-2.521728516,,,,,,
1.256666667,151.1670074,-158.4559326,-2.502685547,,,,,,
1.26,151.1840973,-158.4442749,-2.329467773,,,,,,
1.263333333,151.2011871,-158.4319153,-2.10168457,,,,,,
1.266666667,151.2182922,-158.417572,-1.966552734,,,,,,
1.27,151.2354126,-158.4095764,-1.931762695,,,,,,
1.273333333,151.2525024,-158.4062195,-1.911254883,,,,,,
1.276666667,151.2695923,-158.3959351,-1.929199219,,,,,,
1.28,151.2866821,-158.3855896,-2.005371094,,,,,,
1.283333333,151.3037872,-158.3840027,-2.018920898,,,,,,
1.286666667,151.320816,-158.3798523,-1.918212891,,,,,,
1.29,151.3378754,-158.3728027,-1.818969727,,,,,,
