モジュール,DSC,,,,,,,,
チャンネル,DSC7020,,,,,,,,
データ名,BTO_5Kpm_9mg_20241115_2,,,,,,,,
測定日時,2024/11/15 15:21:14,,,,,,,,
サンプル名,BTO,,,,,,,,
サンプル質量,9,mg,,,,,,,
リファレンス名,Al pan,,,,,,,,
リファレンス質量,22.9,mg,,,,,,,
温度プログラム,,Cel,Cel,Cel/min,min,s,ガス１,ガス２,ストアー
,1,107,147,5,3,0.2,On,Off,On
,2,147,107,5,5,0.2,On,Off,On
,温度プログラムモード,ランプ,,,,,,,
,冷却ユニット,全自動ガス冷却,,,,,,,
オペレータ名,伊藤,,,,,,,,
組織名,,,,,,,,,
コメント,オペレータ: 伊藤,,,,,,,,
,ガス1: N2,,,,,,,,
,パン: Al,,,,,,,,
,,,,,,,,,
,,,,,,,,,
面積,,,,,,,,,
BTO_5Kpm_9mg_20241115_2  DSC,,,,,,,,,
No.,DeltaH,,,,,,,,
,mJ/mg,,,,,,,,
1,-0.970383861,,,,,,,,
2,0.840006949,,,,,,,,
,,,,,,,,,
Time,Temp.,DSC,DDSC,,,,,,
1.236666667,107.5085449,-505.862915,92.54150391,,,,,,
1.24,107.5245972,-506.1593628,91.92919922,,,,,,
1.243333333,107.5406418,-506.4502563,91.50952148,,,,,,
1.246666667,107.5567169,-506.7337646,90.96313477,,,,,,
1.25,107.5727692,-507.0192261,90.10327148,,,,,,
1.253333333,107.5888138,-507.3131714,89.10644531,,,,,,
1.256666667,107.6048889,-507.6108398,88.13085938,,,,,,
1.26,107.6209946,-507.9052734,87.36914063,,,,,,
1.263333333,107.6370773,-508.1976929,86.87109375,,,,,,
1.266666667,107.653183,-508.4938965,86.28295898,,,,,,
1.27,107.6692886,-508.7982788,85.53149414,,,,,,
1.273333333,107.6854553,-509.0983887,84.70385742,,,,,,
1.276666667,107.7015915,-509.3820801,83.93994141,,,,,,
1.28,107.7177048,-509.6639404,83.15625,,,,,,
1.283333333,107.7338409,-509.9588623,82.48388672,,,,,,
1.286666667,107.7499771,-510.2532959,81.97924805,,,,,,
1.29,107.7661133,-510.5332642,81.53027344,,,,,,
1.293333333,107.7822495,-510.7929688,80.96191406,,,,,,
1.296666667,107.7983856,-511.0349121,80.13720703,,,,,,
1.3,107.8145294,-511.2796631,79.25610352,,,,,,
1.303333333,107.8306961,-511.5431519,78.33178711,,,,,,
1.306666667,107.8468323,-511.8152466,77.29321289,,,,,,
1.31,107.862999,-512.0842896,76.16674805,,,,,,
1.313333333,107.8791656,-512.3444214,74.98608398,,,,,,
1.316666667,107.8953323,-512.5908813,73.84643555,,,,,,
1.32,107.9115295,-512.8252563,72.72290039,,,,,,
1.323333333,107.9277267,-513.0588989,71.71655273,,,,,,
1.326666667,107.9438934,-513.3016968,70.93945313,,,,,,
1.33,107.9600906,-513.5466309,70.42895508,,,,,,
1.333333333,107.9762878,-513.7924805,70.04589844,,,,,,
1.336666667,107.992485,-514.0274658,69.76831055,,,,,,
1.34,108.0086823,-514.2521973,69.57128906,,,,,,
1.343333333,108.0248795,-514.4724731,69.19042969,,,,,,
1.346666667,108.0410461,-514.6832275,68.60742188,,,,,,
1.35,108.0572433,-514.888916,67.86401367,,,,,,
1.353333333,108.0734406,-515.0961914,67.00195313,,,,,,
1.356666667,108.0896378,-515.2994995,66.27246094,,,,,,
1.36,108.1058044,-515.4887085,65.78833008,,,,,,
1.363333333,108.1220016,-515.6802368,65.46533203,,,,,,
1.366666667,108.1381989,-515.9002075,65.0559082,,,,,,
1.37,108.1544266,-516.1409912,64.53076172,,,,,,
1.373333333,108.1706543,-516.3861084,63.97851563,,,,,,
1.376666667,108.1869125,-516.6165771,63.45776367,,,,,,
1.38,108.2031403,-516.8416138,63.0769043,,,,,,
1.383333333,108.219368,-517.0639038,62.77514648,,,,,,
1.386666667,108.2355957,-517.2863159,62.61254883,,,,,,
1.39,108.2518234,-517.5036011,62.49536133,,,,,,
1.393333333,108.2680206,-517.7035522,62.24047852,,,,,,
1.396666667,108.2842712,-517.8952026,61.91601563,,,,,,
1.4,108.3005295,-518.0908203,61.69555664,,,,,,
1.403333333,108.3167572,-518.2937012,61.59155273,,,,,,
1.406666667,108.3330154,-518.4991455,61.15649414,,,,,,
1.41,108.3492432,-518.7015991,60.30834961,,,,,,
1.413333333,108.3654709,-518.9015503,59.29174805,,,,,,
1.416666667,108.3817291,-519.1009521,58.39819336,,,,,,
1.42,108.3980179,-519.298645,57.70092773,,,,,,
1.423333333,108.4142685,-519.4949341,57.07324219,,,,,,
1.426666667,108.4305573,-519.6953735,56.53271484,,,,,,
1.43,108.446846,-519.8969116,56.00976563,,,,,,
1.433333333,108.4631348,-520.0877686,55.65161133,,,,,,
1.436666667,108.4794159,-520.2694092,55.45166016,,,,,,
1.44,108.4957047,-520.4476929,55.20336914,,,,,,
1.443333333,108.5119934,-520.6265869,54.91333008,,,,,,
1.446666667,108.5282822,-520.7999268,54.69946289,,,,,,
1.45,108.5445709,-520.9641724,54.49072266,,,,,,
1.453333333,108.5608826,-521.1248779,54.17944336,,,,,,
1.456666667,108.5771408,-521.2870483,53.73486328,,,,,,
1.46,108.5934296,-521.453186,53.17675781,,,,,,
1.463333333,108.6097183,-521.6227417,52.67358398,,,,,,
1.466666667,108.6259995,-521.7971802,52.23339844,,,,,,
1.47,108.6422882,-521.9750977,51.81518555,,,,,,
1.473333333,108.6586075,-522.1535034,51.515625,,,,,,
1.476666667,108.6749268,-522.3325806,51.4050293,,,,,,
1.48,108.6912384,-522.5066528,51.35888672,,,,,,
1.483333333,108.7075882,-522.678772,51.28564453,,,,,,
1.486666667,108.7239075,-522.8601074,51.30761719,,,,,,
1.49,108.7402191,-523.0494995,51.43505859,,,,,,
1.493333333,108.7565384,-523.2307739,51.50390625,,,,,,
1.496666667,108.7728577,-523.3995361,51.3347168,,,,,,
1.5,108.7891693,-523.5560303,50.98461914,,,,,,
1.503333333,108.8055191,-523.7079468,50.70703125,,,,,,
1.506666667,108.8218079,-523.8659668,50.4140625,,,,,,
1.51,108.838089,-524.0303345,50.04711914,,,,,,
1.513333333,108.8544083,-524.2003174,49.69775391,,,,,,
1.516666667,108.8707275,-524.3745117,49.55786133,,,,,,
1.52,108.8870468,-524.5513916,49.62084961,,,,,,
1.523333333,108.903389,-524.7245483,49.7043457,,,,,,
1.526666667,108.9197388,-524.8997192,49.68237305,,,,,,
1.53,108.9360809,-525.0805054,49.50878906,,,,,,
1.533333333,108.9524307,-525.2550049,49.18139648,,,,,,
1.536666667,108.968811,-525.4127197,48.84741211,,,,,,
1.54,108.9851837,-525.5505981,48.71850586,,,,,,
1.543333333,109.0015945,-525.6895142,48.82763672,,,,,,
1.546666667,109.0179367,-525.8369751,48.89794922,,,,,,
1.55,109.034317,-525.9837646,48.71923828,,,,,,
1.553333333,109.0506897,-526.1296387,48.28125,,,,,,
1.556666667,109.06707,-526.2866211,47.64990234,,,,,,
1.56,109.0834427,-526.463623,47.015625,,,,,,
1.563333333,109.099823,-526.6461792,46.4765625,,,,,,
1.566666667,109.1161957,-526.8210449,45.99169922,,,,,,
1.57,109.132576,-526.9949951,45.51708984,,,,,,
1.573333333,109.1489563,-527.1625366,45.03076172,,,,,,
1.576666667,109.165329,-527.3143311,44.57373047,,,,,,
1.58,109.1817093,-527.4616699,44.31591797,,,,,,
1.583333333,109.1981125,-527.6192017,44.25146484,,,,,,
1.586666667,109.2145233,-527.7817993,44.10424805,,,,,,
1.59,109.2309265,-527.9362183,43.94238281,,,,,,
1.593333333,109.2473907,-528.0745239,43.81787109,,,,,,
1.596666667,109.2638016,-528.1986084,43.5234375,,,,,,
1.6,109.2802353,-528.3181152,42.88256836,,,,,,
1.603333333,109.2966766,-528.4459229,42.10766602,,,,,,
1.606666667,109.3131104,-528.5772095,41.37963867,,,,,,
1.61,109.3295135,-528.7125244,40.80615234,,,,,,
1.613333333,109.3459549,-528.8535156,40.34399414,,,,,,
1.616666667,109.3623886,-528.9875488,40.00708008,,,,,,
1.62,109.3787994,-529.1135254,39.77709961,,,,,,
1.623333333,109.3951721,-529.2406616,39.51269531,,,,,,
1.626666667,109.4115829,-529.3720703,39.18310547,,,,,,
1.63,109.4280167,-529.5050049,38.98608398,,,,,,
1.633333333,109.444458,-529.640564,38.99707031,,,,,,
1.636666667,109.4608612,-529.7723999,39.16699219,,,,,,
1.64,109.4772949,-529.8898315,39.39038086,,,,,,
1.643333333,109.4937363,-530.0050049,39.50463867,,,,,,
1.646666667,109.5101395,-530.1236572,39.51635742,,,,,,
1.65,109.5265503,-530.2438354,39.60717773,,,,,,
1.653333333,109.542984,-530.3753052,39.73681641,,,,,,
1.656666667,109.5593948,-530.5089722,39.75878906,,,,,,
1.66,109.5758286,-530.6381226,39.70825195,,,,,,
1.663333333,109.5922318,-530.7665405,39.63354492,,,,,,
1.666666667,109.6086731,-530.8979492,39.52001953,,,,,,
1.67,109.6250763,-531.0366211,39.42041016,,,,,,
1.673333333,109.6414871,-531.1835327,39.33105469,,,,,,
1.676666667,109.6578903,-531.3300781,39.29370117,,,,,,
1.68,109.6743011,-531.472229,39.39990234,,,,,,
1.683333333,109.6907043,-531.6069336,39.5625,,,,,,
1.686666667,109.7071152,-531.7387695,39.59619141,,,,,,
1.69,109.7235184,-531.8725586,39.6496582,,,,,,
1.693333333,109.7399292,-532.0192871,39.60424805,,,,,,
1.696666667,109.7563324,-532.1669922,39.39916992,,,,,,
1.7,109.7727661,-532.2989502,39.19848633,,,,,,
1.703333333,109.7891769,-532.4198608,39.07397461,,,,,,
1.706666667,109.8056107,-532.5387573,38.86303711,,,,,,
1.71,109.822052,-532.6611328,38.55688477,,,,,,
1.713333333,109.8384857,-532.7861328,38.09326172,,,,,,
1.716666667,109.8549194,-532.9155273,37.55493164,,,,,,
1.72,109.8713608,-533.0496826,37.06713867,,,,,,
1.723333333,109.8877945,-533.1806641,36.76904297,,,,,,
1.726666667,109.9042358,-533.3042603,36.57495117,,,,,,
1.73,109.9206696,-533.4249878,36.25415039,,,,,,
1.733333333,109.9371338,-533.5482788,35.78686523,,,,,,
1.736666667,109.9536057,-533.6679688,35.21191406,,,,,,
1.74,109.9700699,-533.7828979,34.77612305,,,,,,
1.743333333,109.9865646,-533.8995361,34.64868164,,,,,,
1.746666667,110.0030289,-534.0151367,34.67285156,,,,,,
1.75,110.0195313,-534.124939,34.75708008,,,,,,
1.753333333,110.0359955,-534.2320557,34.85449219,,,,,,
1.756666667,110.0524597,-534.3355103,34.93286133,,,,,,
1.76,110.0689011,-534.4381104,34.87719727,,,,,,
1.763333333,110.0853653,-534.5463867,34.68164063,,,,,,
1.766666667,110.1018295,-534.6634521,34.48754883,,,,,,
1.77,110.1183014,-534.7749023,34.29345703,,,,,,
1.773333333,110.1347656,-534.8756714,33.984375,,,,,,
1.776666667,110.1512604,-534.9779663,33.76464844,,,,,,
1.78,110.1677322,-535.079895,33.60424805,,,,,,
1.783333333,110.1841965,-535.1890869,33.42260742,,,,,,
1.786666667,110.2006607,-535.307312,33.23510742,,,,,,
1.79,110.2171555,-535.4313965,33.11352539,,,,,,
1.793333333,110.2336273,-535.5615234,33.03295898,,,,,,
1.796666667,110.250061,-535.6946411,32.9597168,,,,,,
1.8,110.2665253,-535.8261719,32.90771484,,,,,,
1.803333333,110.2829666,-535.9486694,32.8996582,,,,,,
1.806666667,110.2994614,-536.0621338,32.70703125,,,,,,
1.81,110.3159409,-536.1712646,32.51000977,,,,,,
1.813333333,110.3325424,-536.2702026,32.51660156,,,,,,
1.816666667,110.3491135,-536.369812,32.55981445,,,,,,
1.82,110.3656769,-536.4749146,32.4309082,,,,,,
1.823333333,110.3822174,-536.5762939,32.15405273,,,,,,
1.826666667,110.3987274,-536.6762085,31.88745117,,,,,,
1.83,110.4152603,-536.7792969,31.72851563,,,,,,
1.833333333,110.4318008,-536.8803711,31.640625,,,,,,
1.836666667,110.4483414,-536.9822998,31.53955078,,,,,,
1.84,110.4648819,-537.0788574,31.2824707,,,,,,
1.843333333,110.4814453,-537.1811523,31.01513672,,,,,,
1.846666667,110.4980164,-537.2817993,30.73168945,,,,,,
1.85,110.5145569,-537.3791504,30.45556641,,,,,,
1.853333333,110.5311203,-537.4824219,30.28857422,,,,,,
1.856666667,110.5476913,-537.588562,30.25561523,,,,,,
1.86,110.5642548,-537.6877441,30.19775391,,,,,,
1.863333333,110.5807953,-537.7720947,30.15014648,,,,,,
1.866666667,110.5973663,-537.8562012,30.03955078,,,,,,
1.87,110.6138992,-537.9573364,29.91210938,,,,,,
1.873333333,110.6304703,-538.0709229,29.94946289,,,,,,
1.876666667,110.6470413,-538.1954346,30.10913086,,,,,,
1.88,110.6636047,-538.3132935,30.30249023,,,,,,
1.883333333,110.6801758,-538.4215698,30.49145508,,,,,,
1.886666667,110.6967468,-538.5219116,30.63500977,,,,,,
1.89,110.7133102,-538.611084,30.84082031,,,,,,
1.893333333,110.7298813,-538.7003784,30.88916016,,,,,,
1.896666667,110.7464523,-538.7926636,30.94628906,,,,,,
1.9,110.7630157,-538.8887329,31.06420898,,,,,,
1.903333333,110.7795563,-538.9896851,31.23120117,,,,,,
1.906666667,110.7961578,-539.0848389,31.53369141,,,,,,
1.91,110.8127518,-539.1737061,31.74023438,,,,,,
1.913333333,110.8293228,-539.2710571,31.73803711,,,,,,
1.916666667,110.8459167,-539.3828735,31.4597168,,,,,,
1.92,110.8625183,-539.4985962,30.94116211,,,,,,
1.923333333,110.8790894,-539.6130371,30.46801758,,,,,,
1.926666667,110.8956528,-539.7272339,30.13330078,,,,,,
1.93,110.9122238,-539.843811,30.11206055,,,,,,
1.933333333,110.9287949,-539.9529419,30.15673828,,,,,,
1.936666667,110.9454193,-540.0574951,30.13696289,,,,,,
1.94,110.9619904,-540.1724243,30.16918945,,,,,,
1.943333333,110.9785843,-540.2819824,30.17211914,,,,,,
1.946666667,110.9951859,-540.3865967,30.07543945,,,,,,
1.95,111.0117798,-540.4949951,29.99633789,,,,,,
1.953333333,111.0283813,-540.604248,29.83740234,,,,,,
1.956666667,111.0449829,-540.7078857,29.52539063,,,,,,
1.96,111.0615768,-540.7961426,29.21044922,,,,,,
1.963333333,111.0781479,-540.8710327,28.8984375,,,,,,
1.966666667,111.0947418,-540.944397,28.5065918,,,,,,
1.97,111.1113434,-541.0282593,27.98876953,,,,,,
1.973333333,111.1279449,-541.1260986,27.48120117,,,,,,
1.976666667,111.1445389,-541.2122803,27.15087891,,,,,,
1.98,111.1611099,-541.3048706,26.76342773,,,,,,
1.983333333,111.1777344,-541.4041138,26.32177734,,,,,,
1.986666667,111.1943359,-541.5004883,26.05444336,,,,,,
1.99,111.210968,-541.5875244,25.87133789,,,,,,
1.993333333,111.2275925,-541.6685791,25.6472168,,,,,,
1.996666667,111.2442245,-541.7453613,25.36523438,,,,,,
2,111.260849,-541.8296509,25.22021484,,,,,,
2.003333333,111.2774811,-541.9202881,25.30664063,,,,,,
2.006666667,111.2941055,-542.0061035,25.57104492,,,,,,
2.01,111.3107681,-542.0823364,25.79077148,,,,,,
2.013333333,111.3274231,-542.1536255,25.82226563,,,,,,
2.016666667,111.3440552,-542.2279053,25.93945313,,,,,,
2.02,111.3607101,-542.3059082,26.08886719,,,,,,
2.023333333,111.3773117,-542.3829956,26.13867188,,,,,,
2.026666667,111.3939362,-542.4626465,26.18920898,,,,,,
2.03,111.4105988,-542.5499878,26.35766602,,,,,,
2.033333333,111.4271927,-542.6425171,26.6184082,,,,,,
2.036666667,111.4438553,-542.7296143,26.94799805,,,,,,
2.04,111.4604797,-542.8132324,27.27978516,,,,,,
2.043333333,111.4771118,-542.8991089,27.49731445,,,,,,
2.046666667,111.4937439,-542.9899292,27.69799805,,,,,,
2.05,111.5103683,-543.0862427,27.98803711,,,,,,
2.053333333,111.5270004,-543.1798096,28.37036133,,,,,,
2.056666667,111.5436249,-543.2792358,28.74316406,,,,,,
2.06,111.560257,-543.3809204,29.06689453,,,,,,
2.063333333,111.5768814,-543.4819336,29.36938477,,,,,,
2.066666667,111.5935135,-543.5836182,29.67553711,,,,,,
2.07,111.6101685,-543.6884766,29.92236328,,,,,,
2.073333333,111.6268005,-543.7943726,30.05639648,,,,,,
2.076666667,111.6433945,-543.8996582,30.17285156,,,,,,
2.08,111.6600266,-544.0058594,30.36401367,,,,,,
2.083333333,111.676651,-544.1129761,30.57348633,,,,,,
2.086666667,111.6933136,-544.2195435,30.75805664,,,,,,
2.09,111.7099686,-544.3251343,30.86206055,,,,,,
2.093333333,111.7266006,-544.4302368,30.94189453,,,,,,
2.096666667,111.7432327,-544.5337524,31.02832031,,,,,,
2.1,111.7598572,-544.637146,31.01513672,,,,,,
2.103333333,111.7764893,-544.7407227,30.99316406,,,,,,
2.106666667,111.7931442,-544.8433838,30.97265625,,,,,,
2.11,111.8098068,-544.9468994,30.92797852,,,,,,
2.113333333,111.8264313,-545.0502319,30.83789063,,,,,,
2.116666667,111.8430939,-545.1513672,30.73828125,,,,,,
2.12,111.8597488,-545.2514038,30.64526367,,,,,,
2.123333333,111.8764114,-545.3522949,30.55151367,,,,,,
2.126666667,111.8930664,-545.4552612,30.44677734,,,,,,
2.13,111.9096985,-545.5582275,30.34863281,,,,,,
2.133333333,111.926384,-545.6610718,30.27832031,,,,,,
2.136666667,111.9430695,-545.7633057,30.23803711,,,,,,
2.14,111.9597321,-545.8644409,30.23876953,,,,,,
2.143333333,111.9764175,-545.9645996,30.24536133,,,,,,
2.146666667,111.9931107,-546.0638428,30.24902344,,,,,,
2.15,112.0097656,-546.1633301,30.23217773,,,,,,
2.153333333,112.0264587,-546.2623901,30.19262695,,,,,,
2.156666667,112.0431137,-546.3599854,30.15893555,,,,,,
2.16,112.0598068,-546.4572754,30.15234375,,,,,,
2.163333333,112.0764618,-546.5558472,30.15527344,,,,,,
2.166666667,112.0931244,-546.6546631,30.13330078,,,,,,
2.17,112.1097794,-546.7524414,30.09008789,,,,,,
2.173333333,112.1264114,-546.8509521,30.05566406,,,,,,
2.176666667,112.1430359,-546.9512329,30.01391602,,,,,,
2.18,112.1596985,-547.0532837,29.97802734,,,,,,
2.183333333,112.1763229,-547.1574097,29.97070313,,,,,,
2.186666667,112.192955,-547.2613525,29.97436523,,,,,,
2.19,112.20961,-547.3637695,29.96923828,,,,,,
2.193333333,112.2262421,-547.4647827,29.96191406,,,,,,
2.196666667,112.2428665,-547.5645752,29.97143555,,,,,,
2.2,112.2594986,-547.6640625,29.99121094,,,,,,
2.203333333,112.276123,-547.7642822,30.01171875,,,,,,
2.206666667,112.2927246,-547.8647461,30.03295898,,,,,,
2.21,112.3093567,-547.9644775,30.05932617,,,,,,
2.213333333,112.3259811,-548.06427,30.05786133,,,,,,
2.216666667,112.3426132,-548.1640625,29.98828125,,,,,,
2.22,112.3592377,-548.2626953,29.8996582,,,,,,
2.223333333,112.3758392,-548.3619995,29.78979492,,,,,,
2.226666667,112.3924942,-548.4623413,29.69677734,,,,,,
2.23,112.4091263,-548.5615845,29.63525391,,,,,,
2.233333333,112.4257507,-548.6603394,29.57299805,,,,,,
2.236666667,112.4423523,-548.7593384,29.48950195,,,,,,
2.24,112.4589767,-548.8583984,29.40820313,,,,,,
2.243333333,112.4756088,-548.9573975,29.3605957,,,,,,
2.246666667,112.4922638,-549.0576782,29.3503418,,,,,,
2.25,112.5089264,-549.1585083,29.36352539,,,,,,
2.253333333,112.5255585,-549.2580566,29.36425781,,,,,,
2.256666667,112.542244,-549.3533325,29.33496094,,,,,,
2.26,112.5588684,-549.4467773,29.31665039,,,,,,
2.263333333,112.575531,-549.5405884,29.31152344,,,,,,
2.266666667,112.592186,-549.6356201,29.27856445,,,,,,
2.27,112.6088486,-549.7333984,29.21044922,,,,,,
2.273333333,112.6255341,-549.8309326,29.12036133,,,,,,
2.276666667,112.6421967,-549.9259033,29.02294922,,,,,,
2.28,112.6588821,-550.0184326,28.95483398,,,,,,
2.283333333,112.6755753,-550.1123047,28.91308594,,,,,,
2.286666667,112.6922607,-550.2103271,28.86108398,,,,,,
2.29,112.7089539,-550.3109741,28.80322266,,,,,,
2.293333333,112.7256393,-550.4118652,28.76513672,,,,,,
2.296666667,112.7423553,-550.5101929,28.74609375,,,,,,
2.3,112.759079,-550.607605,28.76586914,,,,,,
2.303333333,112.7757645,-550.7056274,28.79516602,,,,,,
2.306666667,112.7924881,-550.8037109,28.83325195,,,,,,
2.31,112.8091431,-550.8996582,28.85742188,,,,,,
2.313333333,112.8258362,-550.9923096,28.87866211,,,,,,
2.316666667,112.8425217,-551.0828247,28.91821289,,,,,,
2.32,112.8592377,-551.1748047,28.9753418,,,,,,
2.323333333,112.8759308,-551.2694702,29.04272461,,,,,,
2.326666667,112.8926468,-551.3649292,29.07788086,,,,,,
2.33,112.9093704,-551.460144,29.0559082,,,,,,
2.333333333,112.9260254,-551.5570068,28.9753418,,,,,,
2.336666667,112.9427414,-551.6539917,28.86987305,,,,,,
2.34,112.9594345,-551.7494507,28.77539063,,,,,,
2.343333333,112.9761505,-551.8450928,28.69116211,,,,,,
2.346666667,112.9928741,-551.9417114,28.60473633,,,,,,
2.35,113.0095901,-552.0396118,28.55273438,,,,,,
2.353333333,113.0263062,-552.138916,28.58203125,,,,,,
2.356666667,113.0430298,-552.2390137,28.67797852,,,,,,
2.36,113.0597458,-552.3378906,28.80029297,,,,,,
2.363333333,113.0764389,-552.4359131,28.88964844,,,,,,
2.366666667,113.0931244,-552.5346069,28.9519043,,,,,,
2.37,113.1098099,-552.6331177,29.02001953,,,,,,
2.373333333,113.126503,-552.7294922,29.08154297,,,,,,
2.376666667,113.143219,-552.8220825,29.11157227,,,,,,
2.38,113.1599121,-552.9119263,29.12255859,,,,,,
2.383333333,113.1766281,-553.0020142,29.11669922,,,,,,
2.386666667,113.1932907,-553.0929565,29.08227539,,,,,,
2.39,113.2100067,-553.1845703,29.04125977,,,,,,
2.393333333,113.2267227,-553.27948,29.00683594,,,,,,
2.396666667,113.2434464,-553.3775635,28.97314453,,,,,,
2.4,113.2601624,-553.4778442,28.94311523,,,,,,
2.403333333,113.2768555,-553.5789795,28.91088867,,,,,,
2.406666667,113.293541,-553.6795654,28.88305664,,,,,,
2.41,113.3102264,-553.7803345,28.8449707,,,,,,
2.413333333,113.326889,-553.8813477,28.80175781,,,,,,
2.416666667,113.3435745,-553.9819946,28.78637695,,,,,,
2.42,113.3602676,-554.0805664,28.8046875,,,,,,
2.423333333,113.3769226,-554.1763306,28.84570313,,,,,,
2.426666667,113.3935852,-554.2702637,28.87133789,,,,,,
2.43,113.4102402,-554.3634644,28.91455078,,,,,,
2.433333333,113.4269028,-554.458252,28.95996094,,,,,,
2.436666667,113.4435577,-554.5546875,28.94238281,,,,,,
2.44,113.4601898,-554.6520996,28.87207031,,,,,,
2.443333333,113.4768448,-554.7484741,28.7746582,,,,,,
2.446666667,113.4935074,-554.8439941,28.67285156,,,,,,
2.45,113.5101929,-554.9400635,28.58862305,,,,,,
2.453333333,113.526886,-555.0349731,28.51611328,,,,,,
2.456666667,113.543541,-555.1286621,28.42895508,,,,,,
2.46,113.5602036,-555.2213135,28.33520508,,,,,,
2.463333333,113.5768585,-555.3140259,28.26489258,,,,,,
2.466666667,113.5935211,-555.4070435,28.22900391,,,,,,
2.47,113.6101761,-555.5003052,28.23486328,,,,,,
2.473333333,113.6268082,-555.5963745,28.26123047,,,,,,
2.476666667,113.6434631,-555.6928101,28.29272461,,,,,,
2.48,113.6600952,-555.7868042,28.30664063,,,,,,
2.483333333,113.6767197,-555.8800049,28.26708984,,,,,,
2.486666667,113.6934128,-555.9725342,28.22241211,,,,,,
2.49,113.7100677,-556.0652466,28.18798828,,,,,,
2.493333333,113.7267303,-556.159729,28.16674805,,,,,,
2.496666667,113.7433853,-556.2542725,28.16748047,,,,,,
2.5,113.7600784,-556.3471069,28.17333984,,,,,,
2.503333333,113.7767334,-556.4385376,28.19165039,,,,,,
2.506666667,113.7933884,-556.5298462,28.23413086,,,,,,
2.51,113.810112,-556.6224976,28.30224609,,,,,,
2.513333333,113.8267975,-556.7174072,28.34545898,,,,,,
2.516666667,113.8435211,-556.8145142,28.34692383,,,,,,
2.52,113.8602066,-556.9135742,28.36376953,,,,,,
2.523333333,113.8768997,-557.0097046,28.3828125,,,,,,
2.526666667,113.8935852,-557.1020508,28.38134766,,,,,,
2.53,113.9102707,-557.1943359,28.37768555,,,,,,
2.533333333,113.9269638,-557.2879639,28.36962891,,,,,,
2.536666667,113.9436493,-557.382019,28.3527832,,,,,,
2.54,113.9603424,-557.4761353,28.36303711,,,,,,
2.543333333,113.9770584,-557.5696411,28.38208008,,,,,,
2.546666667,113.9937515,-557.664856,28.39379883,,,,,,
2.55,114.0104675,-557.7625732,28.40112305,,,,,,
2.553333333,114.027153,-557.8612061,28.40332031,,,,,,
2.556666667,114.0438766,-557.9587402,28.37036133,,,,,,
2.56,114.0605927,-558.0554199,28.30664063,,,,,,
2.563333333,114.0773163,-558.1516113,28.26635742,,,,,,
2.566666667,114.0940323,-558.2453003,28.28979492,,,,,,
2.57,114.1107178,-558.3374634,28.31469727,,,,,,
2.573333333,114.1274109,-558.4298706,28.31323242,,,,,,
2.576666667,114.1440964,-558.5230103,28.30151367,,,,,,
2.58,114.16082,-558.6171265,28.2890625,,,,,,
2.583333333,114.177536,-558.7114868,28.29931641,,,,,,
2.586666667,114.1942215,-558.8043213,28.30444336,,,,,,
2.59,114.2109756,-558.8962402,28.25610352,,,,,,
2.593333333,114.2276917,-558.989624,28.17333984,,,,,,
2.596666667,114.2444153,-559.0834351,28.11767578,,,,,,
2.6,114.2611618,-559.1762695,28.10009766,,,,,,
2.603333333,114.2778778,-559.2700806,28.08691406,,,,,,
2.606666667,114.2946014,-559.3657837,28.06640625,,,,,,
2.61,114.311348,-559.4608765,28.03051758,,,,,,
2.613333333,114.3280945,-559.5540161,27.96679688,,,,,,
2.616666667,114.3448486,-559.6470337,27.90966797,,,,,,
2.62,114.3615646,-559.7398071,27.90234375,,,,,,
2.623333333,114.3782806,-559.8338013,27.93237305,,,,,,
2.626666667,114.3950348,-559.9285278,27.96899414,,,,,,
2.63,114.4117508,-560.0221558,28.00854492,,,,,,
2.633333333,114.4284973,-560.1138306,28.03271484,,,,,,
2.636666667,114.4452209,-560.2062378,28.02758789,,,,,,
2.64,114.4619675,-560.3009033,28.02026367,,,,,,
2.643333333,114.4786911,-560.3966675,28.01586914,,,,,,
2.646666667,114.4954376,-560.491272,28.00195313,,,,,,
2.65,114.5121841,-560.5830078,27.9675293,,,,,,
2.653333333,114.5289383,-560.6708374,27.93164063,,,,,,
2.656666667,114.5456848,-560.7577515,27.90307617,,,,,,
2.66,114.5624008,-560.8479004,27.86645508,,,,,,
2.663333333,114.579155,-560.9433594,27.81152344,,,,,,
2.666666667,114.5959015,-561.0407104,27.76977539,,,,,,
2.67,114.612648,-561.1366577,27.75292969,,,,,,
2.673333333,114.6294022,-561.2316284,27.76245117,,,,,,
2.676666667,114.6461487,-561.3255615,27.76025391,,,,,,
2.68,114.6628647,-561.4187012,27.71704102,,,,,,
2.683333333,114.6796188,-561.5110474,27.68701172,,,,,,
2.686666667,114.6963348,-561.6043701,27.68847656,,,,,,
2.69,114.7130508,-561.697998,27.74780273,,,,,,
2.693333333,114.729805,-561.789978,27.86865234,,,,,,
2.696666667,114.746521,-561.8804321,27.99975586,,,,,,
2.7,114.7632675,-561.9710083,28.08325195,,,,,,
2.703333333,114.7800217,-562.0598145,28.09936523,,,,,,
2.706666667,114.7967682,-562.1494141,28.06494141,,,,,,
2.71,114.8135147,-562.2416992,28.04956055,,,,,,
2.713333333,114.8302383,-562.335083,28.05981445,,,,,,
2.716666667,114.8469543,-562.4276733,28.07373047,,,,,,
