モジュール,DSC,,,,,,,,
チャンネル,DSC7020,,,,,,,,
データ名,TGS_5Kpm_9.2mg_20241115,,,,,,,,
測定日時,2024/11/15 14:19:48,,,,,,,,
サンプル名,TGS,,,,,,,,
サンプル質量,9.2,mg,,,,,,,
リファレンス名,Al pan,,,,,,,,
リファレンス質量,22.9,mg,,,,,,,
温度プログラム,,Cel,Cel,Cel/min,min,s,ガス１,ガス２,ストアー
,1,-13,72,5,3,0.2,On,Off,On
,2,72,-13,5,5,0.2,On,Off,On
,温度プログラムモード,ランプ,,,,,,,
,冷却ユニット,全自動ガス冷却,,,,,,,
オペレータ名,伊藤,,,,,,,,
組織名,,,,,,,,,
コメント,オペレータ: 伊藤,,,,,,,,
,ガス1: N2,,,,,,,,
,パン: Al,,,,,,,,
,,,,,,,,,
,,,,,,,,,
面積,,,,,,,,,
TGS_5Kpm_9.2mg_20241115  DSC,,,,,,,,,
No.,DeltaH,,,,,,,,
,mJ/mg,,,,,,,,
1,-1.266645444,,,,,,,,
2,1.004942504,,,,,,,,
,,,,,,,,,
Time,Temp.,DSC,DDSC,,,,,,
4.693333333,6.931676865,-893.49823,21.87158203,,,,,,
4.696666667,6.948396683,-893.5709839,21.94482422,,,,,,
4.7,6.965101242,-893.6444702,22.01953125,,,,,,
4.703333333,6.981790543,-893.7190552,22.05761719,,,,,,
4.706666667,6.998495102,-893.7938843,22.05322266,,,,,,
4.71,7.015184402,-893.8683472,22.04736328,,,,,,
4.713333333,7.031873703,-893.9421997,22.07226563,,,,,,
4.716666667,7.048547268,-894.0162964,22.11914063,,,,,,
4.72,7.065251827,-894.0903931,22.16894531,,,,,,
4.723333333,7.081941128,-894.1640015,22.20703125,,,,,,
4.726666667,7.098645687,-894.2373657,22.23339844,,,,,,
4.73,7.115365982,-894.3110962,22.24658203,,,,,,
4.733333333,7.1320858,-894.3867798,22.24804688,,,,,,
4.736666667,7.148806095,-894.4650269,22.23779297,,,,,,
4.74,7.165525913,-894.5429077,22.22167969,,,,,,
4.743333333,7.182246208,-894.6182251,22.22021484,,,,,,
4.746666667,7.198950768,-894.6912231,22.22900391,,,,,,
4.75,7.215670586,-894.7627563,22.22900391,,,,,,
4.753333333,7.232375622,-894.835144,22.24951172,,,,,,
4.756666667,7.249080181,-894.9094849,22.28466797,,,,,,
4.76,7.265799999,-894.9841919,22.29785156,,,,,,
4.763333333,7.282504559,-895.0587769,22.29492188,,,,,,
4.766666667,7.299255848,-895.1334839,22.27734375,,,,,,
4.77,7.315991402,-895.2074585,22.25390625,,,,,,
4.773333333,7.332726479,-895.2802124,22.22167969,,,,,,
4.776666667,7.349462032,-895.3519897,22.18652344,,,,,,
4.78,7.366182327,-895.4232788,22.14550781,,,,,,
4.783333333,7.382917881,-895.4960327,22.11035156,,,,,,
4.786666667,7.399637699,-895.571106,22.09863281,,,,,,
4.79,7.416373253,-895.6463013,22.13232422,,,,,,
4.793333333,7.433108807,-895.7212524,22.17773438,,,,,,
4.796666667,7.449829102,-895.7980347,22.20263672,,,,,,
4.8,7.466564178,-895.8740845,22.20117188,,,,,,
4.803333333,7.483284473,-895.9486694,22.20117188,,,,,,
4.806666667,7.500020027,-896.0213013,22.20849609,,,,,,
4.81,7.516755581,-896.0928345,22.22460938,,,,,,
4.813333333,7.533444881,-896.1642456,22.26708984,,,,,,
4.816666667,7.550149441,-896.2371216,22.31982422,,,,,,
4.82,7.566854,-896.3121948,22.36962891,,,,,,
4.823333333,7.583589554,-896.3867798,22.41503906,,,,,,
4.826666667,7.600294113,-896.4598999,22.44433594,,,,,,
4.83,7.617013931,-896.5337524,22.453125,,,,,,
4.833333333,7.633734226,-896.6090698,22.46337891,,,,,,
4.836666667,7.650454044,-896.6846313,22.45605469,,,,,,
4.84,7.667159081,-896.7598267,22.45166016,,,,,,
4.843333333,7.683847904,-896.8341675,22.46337891,,,,,,
4.846666667,7.70055294,-896.9091187,22.49267578,,,,,,
4.85,7.7172575,-896.9845581,22.52929688,,,,,,
4.853333333,7.733946323,-897.0609741,22.56884766,,,,,,
4.856666667,7.75065136,-897.1381226,22.60107422,,,,,,
4.86,7.767386436,-897.2140503,22.61865234,,,,,,
4.863333333,7.784091473,-897.2894897,22.64794922,,,,,,
4.866666667,7.800796032,-897.3655396,22.7109375,,,,,,
4.87,7.817485332,-897.4419556,22.78710938,,,,,,
4.873333333,7.834189892,-897.5178833,22.83251953,,,,,,
4.876666667,7.85090971,-897.5930786,22.86767578,,,,,,
4.88,7.867614269,-897.6690063,22.89990234,,,,,,
4.883333333,7.884349823,-897.7454224,22.93066406,,,,,,
4.886666667,7.901070118,-897.8215942,22.94970703,,,,,,
4.89,7.917758942,-897.8972778,22.95703125,,,,,,
4.893333333,7.934463978,-897.9719849,22.98486328,,,,,,
4.896666667,7.951152802,-898.0464478,23.01269531,,,,,,
4.9,7.967873096,-898.1213989,23.03173828,,,,,,
4.903333333,7.984592915,-898.1980591,23.06103516,,,,,,
4.906666667,8.001297951,-898.2763062,23.07861328,,,,,,
4.91,8.017987251,-898.3557739,23.08007813,,,,,,
4.913333333,8.034676552,-898.4348755,23.08154297,,,,,,
4.916666667,8.05134964,-898.5132446,23.07568359,,,,,,
4.92,8.06803894,-898.5918579,23.08740234,,,,,,
4.923333333,8.084728241,-898.6693726,23.12841797,,,,,,
4.926666667,8.1014328,-898.7461548,23.17822266,,,,,,
4.93,8.118168831,-898.8218384,23.22216797,,,,,,
4.933333333,8.134857178,-898.8987427,23.26464844,,,,,,
4.936666667,8.151546478,-898.9777222,23.3203125,,,,,,
4.94,8.16822052,-899.0565796,23.37451172,,,,,,
4.943333333,8.184878349,-899.1345825,23.41552734,,,,,,
4.946666667,8.201552391,-899.2122192,23.43164063,,,,,,
4.95,8.218241692,-899.2887573,23.42431641,,,,,,
4.953333333,8.234946251,-899.3655396,23.41113281,,,,,,
4.956666667,8.251620293,-899.440979,23.42285156,,,,,,
4.96,8.268278122,-899.5161743,23.42871094,,,,,,
4.963333333,8.284905434,-899.5944214,23.44775391,,,,,,
4.966666667,8.301548958,-899.6747437,23.51074219,,,,,,
4.97,8.318206787,-899.7549438,23.57958984,,,,,,
4.973333333,8.334850311,-899.8341675,23.61328125,,,,,,
4.976666667,8.351523399,-899.9129028,23.6015625,,,,,,
4.98,8.368182182,-899.9922485,23.58837891,,,,,,
4.983333333,8.384856224,-900.071106,23.58105469,,,,,,
4.986666667,8.401467323,-900.1503296,23.56201172,,,,,,
4.99,8.418126106,-900.2288208,23.55029297,,,,,,
4.993333333,8.434815407,-900.3070679,23.55175781,,,,,,
4.996666667,8.451504707,-900.3861694,23.56640625,,,,,,
5,8.468194008,-900.4655151,23.61035156,,,,,,
5.003333333,8.484882355,-900.5444946,23.66162109,,,,,,
5.006666667,8.501587868,-900.6256714,23.67626953,,,,,,
5.01,8.518276215,-900.7084351,23.65136719,,,,,,
5.013333333,8.534981728,-900.7886353,23.62060547,,,,,,
5.016666667,8.551670074,-900.866272,23.6015625,,,,,,
5.02,8.568344116,-900.9437866,23.56933594,,,,,,
5.023333333,8.585033417,-901.0220337,23.54003906,,,,,,
5.026666667,8.601737976,-901.098938,23.51806641,,,,,,
5.03,8.618427277,-901.1751099,23.51220703,,,,,,
5.033333333,8.635116577,-901.2512817,23.51806641,,,,,,
5.036666667,8.651789665,-901.3285522,23.52978516,,,,,,
5.04,8.668478966,-901.4064331,23.52978516,,,,,,
5.043333333,8.685183525,-901.4860229,23.54003906,,,,,,
5.046666667,8.701904297,-901.5674438,23.54882813,,,,,,
5.05,8.718608856,-901.6470337,23.50634766,,,,,,
5.053333333,8.735298157,-901.7245483,23.47705078,,,,,,
5.056666667,8.751987457,-901.8016968,23.50927734,,,,,,
5.06,8.768692017,-901.878479,23.5546875,,,,,,
5.063333333,8.785380363,-901.9550171,23.57373047,,,,,,
5.066666667,8.802039146,-902.0317993,23.58837891,,,,,,
5.07,8.818728447,-902.1096802,23.61035156,,,,,,
5.073333333,8.835417747,-902.1882935,23.63378906,,,,,,
5.076666667,8.852090836,-902.2675171,23.64257813,,,,,,
5.08,8.868764877,-902.3471069,23.66015625,,,,,,
5.083333333,8.88542366,-902.4264526,23.66748047,,,,,,
5.086666667,8.902096748,-902.506897,23.63378906,,,,,,
5.09,8.918740273,-902.5866089,23.59130859,,,,,,
5.093333333,8.935413361,-902.6653442,23.58251953,,,,,,
5.096666667,8.952056885,-902.7460327,23.58691406,,,,,,
5.1,8.968699455,-902.8274536,23.58984375,,,,,,
5.103333333,8.985357285,-902.9076538,23.60742188,,,,,,
5.106666667,9.002031326,-902.9869995,23.63671875,,,,,,
5.11,9.01867485,-903.0653687,23.65576172,,,,,,
5.113333333,9.035317421,-903.1436157,23.64404297,,,,,,
5.116666667,9.052006721,-903.2212524,23.62207031,,,,,,
5.12,9.06867981,-903.2992554,23.58251953,,,,,,
5.123333333,9.085338593,-903.3788452,23.52978516,,,,,,
5.126666667,9.101981163,-903.4574585,23.47998047,,,,,,
5.13,9.118639946,-903.5348511,23.44921875,,,,,,
5.133333333,9.135297775,-903.6123657,23.46826172,,,,,,
5.136666667,9.151987076,-903.6900024,23.49755859,,,,,,
5.14,9.168661118,-903.7672729,23.50341797,,,,,,
5.143333333,9.185318947,-903.8447876,23.51367188,,,,,,
5.146666667,9.20197773,-903.9234009,23.53564453,,,,,,
5.15,9.218651772,-904.0027466,23.56201172,,,,,,
5.153333333,9.235340118,-904.0807495,23.58691406,,,,,,
5.156666667,9.25201416,-904.1578979,23.62207031,,,,,,
5.16,9.268688202,-904.2345581,23.65869141,,,,,,
5.163333333,9.285330772,-904.3101196,23.66601563,,,,,,
5.166666667,9.301989555,-904.3851929,23.68505859,,,,,,
5.17,9.318662643,-904.461853,23.72900391,,,,,,
5.173333333,9.335351944,-904.5410767,23.75830078,,,,,,
5.176666667,9.352025986,-904.6224976,23.75976563,,,,,,
5.18,9.368715286,-904.7045288,23.75244141,,,,,,
5.183333333,9.385388374,-904.7863159,23.74365234,,,,,,
5.186666667,9.402062416,-904.867981,23.72607422,,,,,,
5.19,9.418736458,-904.9494019,23.72607422,,,,,,
5.193333333,9.4354105,-905.0298462,23.74365234,,,,,,
5.196666667,9.452083588,-905.1105347,23.77294922,,,,,,
5.2,9.468742371,-905.1914673,23.79199219,,,,,,
5.203333333,9.4854002,-905.2713013,23.82421875,,,,,,
5.206666667,9.502074242,-905.3513794,23.89599609,,,,,,
5.21,9.518748283,-905.4328003,23.97216797,,,,,,
5.213333333,9.535421371,-905.5137329,24.01757813,,,,,,
5.216666667,9.552095413,-905.5924683,24.03076172,,,,,,
5.22,9.568754196,-905.6694946,24.0234375,,,,,,
5.223333333,9.585427284,-905.7463989,24.00878906,,,,,,
5.226666667,9.602101326,-905.8226929,23.98535156,,,,,,
5.23,9.618743896,-905.9003296,23.96044922,,,,,,
5.233333333,9.635402679,-905.9804077,23.95166016,,,,,,
5.236666667,9.652060509,-906.0606079,23.96337891,,,,,,
5.24,9.668704033,-906.1398315,23.96191406,,,,,,
5.243333333,9.685361862,-906.2183228,23.94873047,,,,,,
5.246666667,9.702004433,-906.2981567,23.93994141,,,,,,
5.25,9.718678474,-906.3799438,23.9296875,,,,,,
5.253333333,9.735337257,-906.461853,23.91210938,,,,,,
5.256666667,9.751995087,-906.543396,23.90039063,,,,,,
5.26,9.768622398,-906.6248169,23.91796875,,,,,,
5.263333333,9.78524971,-906.7058716,23.95898438,,,,,,
5.266666667,9.801893234,-906.7861938,24.01611328,,,,,,
5.27,9.818535805,-906.8656616,24.07470703,,,,,,
5.273333333,9.835178375,-906.9454956,24.09521484,,,,,,
5.276666667,9.851837158,-907.0263062,24.10839844,,,,,,
5.28,9.868494987,-907.1077271,24.14501953,,,,,,
5.283333333,9.88515377,-907.1876831,24.19335938,,,,,,
5.286666667,9.9018116,-907.2666626,24.20947266,,,,,,
5.29,9.918455124,-907.3461304,24.19189453,,,,,,
5.293333333,9.935112953,-907.4262085,24.14355469,,,,,,
5.296666667,9.951755524,-907.5057983,24.08642578,,,,,,
5.3,9.968383789,-907.5845337,24.046875,,,,,,
5.303333333,9.985011101,-907.6643677,24.02636719,,,,,,
5.306666667,10.00162315,-907.7453003,24.03076172,,,,,,
5.31,10.01825047,-907.8267212,24.04394531,,,,,,
5.313333333,10.03487778,-907.9077759,24.04248047,,,,,,
5.316666667,10.05153561,-907.9888306,24.02636719,,,,,,
5.32,10.06814766,-908.0709839,24.00732422,,,,,,
5.323333333,10.08477497,-908.1541138,24.01464844,,,,,,
5.326666667,10.10143375,-908.2354126,24.03808594,,,,,,
5.33,10.11809158,-908.3151245,24.04980469,,,,,,
5.333333333,10.13473511,-908.3942261,24.04394531,,,,,,
5.336666667,10.15137768,-908.4712524,24.03808594,,,,,,
5.34,10.16800499,-908.5487671,24.03808594,,,,,,
5.343333333,10.18466377,-908.6276245,24.03222656,,,,,,
5.346666667,10.2013216,-908.7080688,24.02929688,,,,,,
5.35,10.21796513,-908.7893677,24.05419922,,,,,,
5.353333333,10.23459244,-908.8694458,24.10107422,,,,,,
5.356666667,10.25123501,-908.9484253,24.15087891,,,,,,
5.36,10.26786232,-909.0276489,24.16992188,,,,,,
5.363333333,10.28448963,-909.1083374,24.14501953,,,,,,
5.366666667,10.30111694,-909.1898804,24.10693359,,,,,,
5.37,10.31774521,-909.2705688,24.09814453,,,,,,
5.373333333,10.33437252,-909.3501587,24.09521484,,,,,,
5.376666667,10.35101509,-909.4297485,24.11425781,,,,,,
5.38,10.36762714,-909.5089722,24.14648438,,,,,,
5.383333333,10.38428497,-909.5875854,24.17138672,,,,,,
5.386666667,10.40094376,-909.666687,24.20507813,,,,,,
5.39,10.41758633,-909.7483521,24.21240234,,,,,,
5.393333333,10.43426037,-909.8330688,24.2109375,,,,,,
5.396666667,10.45090294,-909.918396,24.22705078,,,,,,
5.4,10.46754646,-910.0025024,24.2578125,,,,,,
5.403333333,10.48420429,-910.0844116,24.29296875,,,,,,
5.406666667,10.50084686,-910.1643677,24.31201172,,,,,,
5.41,10.5175209,-910.2437134,24.34423828,,,,,,
5.413333333,10.53414822,-910.3231812,24.41601563,,,,,,
5.416666667,10.55079174,-910.4026489,24.47167969,,,,,,
5.42,10.56743431,-910.4822388,24.48779297,,,,,,
5.423333333,10.58407688,-910.5619507,24.50683594,,,,,,
5.426666667,10.60071945,-910.6434937,24.54931641,,,,,,
5.43,10.61737823,-910.725769,24.56982422,,,,,,
5.433333333,10.63405228,-910.8068237,24.53027344,,,,,,
5.436666667,10.65072536,-910.8875122,24.47607422,,,,,,
5.44,10.66738415,-910.9685669,24.44384766,,,,,,
5.443333333,10.68404198,-911.0507202,24.43652344,,,,,,
5.446666667,10.7006855,-911.133606,24.45410156,,,,,,
5.45,10.71735859,-911.2168579,24.46435547,,,,,,
5.453333333,10.73403263,-911.302063,24.45556641,,,,,,
5.456666667,10.75070667,-911.3875122,24.45703125,,,,,,
5.46,10.76734924,-911.4699097,24.47607422,,,,,,
5.463333333,10.78400803,-911.5501099,24.48779297,,,,,,
5.466666667,10.8006506,-911.6315308,24.49072266,,,,,,
5.47,10.81730843,-911.7139282,24.48046875,,,,,,
5.473333333,10.83393669,-911.7947388,24.48486328,,,,,,
5.476666667,10.850564,-911.8748169,24.52441406,,,,,,
5.48,10.86719131,-911.956604,24.58300781,,,,,,
5.483333333,10.88381863,-912.0388794,24.61376953,,,,,,
5.486666667,10.9004612,-912.1213989,24.61376953,,,,,,
5.49,10.91708851,-912.2028198,24.60351563,,,,,,
5.493333333,10.93370056,-912.2821655,24.57861328,,,,,,
5.496666667,10.95031261,-912.3609009,24.54638672,,,,,,
5.5,10.96692467,-912.4414673,24.54638672,,,,,,
5.503333333,10.98353672,-912.522522,24.56396484,,,,,,
5.506666667,11.00017929,-912.6028442,24.56835938,,,,,,
5.51,11.01679134,-912.6838989,24.55517578,,,,,,
5.513333333,11.0334034,-912.765686,24.55078125,,,,,,
5.516666667,11.05001545,-912.8485718,24.58007813,,,,,,
5.52,11.06661224,-912.9336548,24.60351563,,,,,,
5.523333333,11.0832243,-913.0188599,24.59619141,,,,,,
5.526666667,11.09983635,-913.1019897,24.59033203,,,,,,
5.53,11.11643314,-913.1845093,24.60791016,,,,,,
5.533333333,11.1330452,-913.2662964,24.65771484,,,,,,
5.536666667,11.14964104,-913.3486938,24.703125,,,,,,
5.54,11.16619205,-913.4326782,24.70458984,,,,,,
5.543333333,11.18277264,-913.5160522,24.69873047,,,,,,
5.546666667,11.19935417,-913.5974731,24.72509766,,,,,,
5.55,11.21595001,-913.6784058,24.76611328,,,,,,
5.553333333,11.23254681,-913.7597046,24.79248047,,,,,,
5.556666667,11.2491436,-913.8416138,24.79980469,,,,,,
5.56,11.26575565,-913.9244995,24.77197266,,,,,,
5.563333333,11.28236771,-914.0066528,24.73535156,,,,,,
5.566666667,11.29897976,-914.0881958,24.70898438,,,,,,
5.57,11.31560707,-914.1709595,24.68701172,,,,,,
5.573333333,11.33220387,-914.2553101,24.68261719,,,,,,
5.576666667,11.34881592,-914.3391724,24.68701172,,,,,,
5.58,11.36544323,-914.4199829,24.67382813,,,,,,
5.583333333,11.38210106,-914.4996948,24.66210938,,,,,,
5.586666667,11.39872837,-914.5814819,24.67529297,,,,,,
5.59,11.41537189,-914.664978,24.70898438,,,,,,
5.593333333,11.43199921,-914.7490845,24.75292969,,,,,,
5.596666667,11.44864178,-914.8323364,24.79980469,,,,,,
5.6,11.46526909,-914.9143677,24.81298828,,,,,,
5.603333333,11.4818964,-914.996521,24.80859375,,,,,,
5.606666667,11.49850845,-915.0789185,24.82177734,,,,,,
5.61,11.51513577,-915.1600952,24.81884766,,,,,,
5.613333333,11.53177929,-915.241272,24.78222656,,,,,,
5.616666667,11.5484066,-915.3235474,24.74707031,,,,,,
5.62,11.56503391,-915.4055786,24.74853516,,,,,,
5.623333333,11.58169174,-915.4882202,24.78955078,,,,,,
5.626666667,11.59835052,-915.5715942,24.81445313,,,,,,
5.63,11.61497784,-915.6550903,24.83349609,,,,,,
5.633333333,11.63162041,-915.7391968,24.85400391,,,,,,
5.636666667,11.64826393,-915.8245239,24.87011719,,,,,,
5.64,11.66489124,-915.9092407,24.88769531,,,,,,
5.643333333,11.68151855,-915.9918823,24.89941406,,,,,,
5.646666667,11.69816113,-916.0745239,24.89648438,,,,,,
5.65,11.71477318,-916.1570435,24.90380859,,,,,,
5.653333333,11.73140049,-916.237854,24.94335938,,,,,,
5.656666667,11.74804401,-916.3189087,24.98730469,,,,,,
5.66,11.76467133,-916.401062,25.02685547,,,,,,
5.663333333,11.78128338,-916.4839478,25.05322266,,,,,,
5.666666667,11.79788017,-916.5668335,25.05029297,,,,,,
5.67,11.81447601,-916.6500854,25.03271484,,,,,,
5.673333333,11.83105755,-916.7354126,25.02246094,,,,,,
5.676666667,11.84765434,-916.8209839,25.0078125,,,,,,
5.68,11.86423492,-916.9055786,24.99169922,,,,,,
5.683333333,11.8808012,-916.9889526,25.00634766,,,,,,
5.686666667,11.89738178,-917.0713501,25.04150391,,,,,,
5.69,11.91396332,-917.1536255,25.05322266,,,,,,
5.693333333,11.93057537,-917.2368774,25.05908203,,,,,,
5.696666667,11.94715595,-917.3217163,25.07226563,,,,,,
5.7,11.96375275,-917.4074097,25.07958984,,,,,,
5.703333333,11.98034954,-917.4924927,25.08984375,,,,,,
5.706666667,11.99696159,-917.5761108,25.11181641,,,,,,
5.71,12.01355743,-917.6583862,25.14550781,,,,,,
5.713333333,12.03007984,-917.7406616,25.13525391,,,,,,
5.716666667,12.04657459,-917.8239136,25.08691406,,,,,,
5.72,12.06306934,-917.9077759,25.05322266,,,,,,
5.723333333,12.07956409,-917.9920044,25.03417969,,,,,,
5.726666667,12.09605885,-918.0773315,25.03564453,,,,,,
5.73,12.1125536,-918.1620483,25.04882813,,,,,,
5.733333333,12.12904835,-918.2449341,25.07519531,,,,,,
5.736666667,12.1455431,-918.3267212,25.10009766,,,,,,
5.74,12.16203785,-918.4085083,25.11181641,,,,,,
5.743333333,12.17851734,-918.491394,25.09570313,,,,,,
5.746666667,12.19501209,-918.5755005,25.07373047,,,,,,
5.75,12.21150684,-918.6609497,25.06201172,,,,,,
5.753333333,12.22800064,-918.7457886,25.06494141,,,,,,
5.756666667,12.24449539,-918.828064,25.06054688,,,,,,
5.76,12.26099014,-918.9098511,25.06787109,,,,,,
5.763333333,12.27751637,-918.9923706,25.08544922,,,,,,
5.766666667,12.29402637,-919.0750122,25.1015625,,,,,,
5.77,12.31053638,-919.1581421,25.11621094,,,,,,
5.773333333,12.32701492,-919.2421265,25.14257813,,,,,,
5.776666667,12.34350967,-919.3275757,25.18359375,,,,,,
5.78,12.36000443,-919.4141235,25.23779297,,,,,,
5.783333333,12.37649918,-919.4995728,25.30078125,,,,,,
5.786666667,12.39300919,-919.5829468,25.34765625,,,,,,
5.79,12.40950394,-919.664856,25.36669922,,,,,,
5.793333333,12.42599869,-919.7470093,25.36962891,,,,,,
5.796666667,12.44249344,-919.8291626,25.39746094,,,,,,
5.8,12.45897293,-919.9124146,25.45751953,,,,,,
5.803333333,12.47546768,-919.9974976,25.51904297,,,,,,
5.806666667,12.49196243,-920.0831909,25.56738281,,,,,,
5.81,12.50845718,-920.1697388,25.59375,,,,,,
5.813333333,12.52495193,-920.2560425,25.61865234,,,,,,
5.816666667,12.54144669,-920.3416138,25.63037109,,,,,,
5.82,12.55794144,-920.4274292,25.61865234,,,,,,
5.823333333,12.57445145,-920.5143433,25.59228516,,,,,,
5.826666667,12.59097672,-920.6019897,25.58203125,,,,,,
5.83,12.60750198,-920.6889038,25.57910156,,,,,,
5.833333333,12.62402725,-920.7749634,25.59082031,,,,,,
5.836666667,12.64056873,-920.8606567,25.63037109,,,,,,
5.84,12.65710926,-920.9468384,25.68164063,,,,,,
5.843333333,12.67363453,-921.0339966,25.71972656,,,,,,
5.846666667,12.69014454,-921.1211548,25.73876953,,,,,,
5.85,12.70663929,-921.2068481,25.73291016,,,,,,
5.853333333,12.7231493,-921.2919312,25.74169922,,,,,,
5.856666667,12.73965931,-921.3776245,25.76367188,,,,,,
5.86,12.75616932,-921.4631958,25.78125,,,,,,
5.863333333,12.77266407,-921.5480347,25.77392578,,,,,,
5.866666667,12.78917408,-921.6317749,25.74316406,,,,,,
5.87,12.80566883,-921.7145386,25.70507813,,,,,,
5.873333333,12.82216358,-921.7966919,25.69042969,,,,,,
5.876666667,12.83865833,-921.8809204,25.69775391,,,,,,
5.88,12.85513783,-921.9672241,25.70361328,,,,,,
5.883333333,12.87166309,-922.0542603,25.70800781,,,,,,
5.886666667,12.88820362,-922.1417847,25.7109375,,,,,,
5.89,12.90472889,-922.2279663,25.734375,,,,,,
5.893333333,12.92125511,-922.31427,25.76513672,,,,,,
5.896666667,12.9378109,-922.4020386,25.76513672,,,,,,
5.9,12.95432091,-922.4894409,25.74609375,,,,,,
5.903333333,12.97083092,-922.5758667,25.75634766,,,,,,
5.906666667,12.98737144,-922.6610718,25.80322266,,,,,,
5.91,13.00388145,-922.7455444,25.85888672,,,,,,
5.913333333,13.02039146,-922.8300171,25.90869141,,,,,,
5.916666667,13.03691673,-922.9160767,25.96728516,,,,,,
5.92,13.05344296,-923.0023804,26.00097656,,,,,,
5.923333333,13.06996822,-923.0890503,26.00097656,,,,,,
5.926666667,13.08647823,-923.1763306,25.98193359,,,,,,
5.93,13.10298824,-923.2645874,25.97167969,,,,,,
5.933333333,13.11952877,-923.3527222,25.97607422,,,,,,
5.936666667,13.13605404,-923.4395142,25.97314453,,,,,,
5.94,13.15254879,-923.5238647,25.98779297,,,,,,
5.943333333,13.16907406,-923.6087036,26.02880859,,,,,,
5.946666667,13.18561459,-923.6959839,26.06982422,,,,,,
5.95,13.20214081,-923.7844849,26.10498047,,,,,,
5.953333333,13.21866608,-923.8713989,26.13134766,,,,,,
5.956666667,13.23517609,-923.9581909,26.14306641,,,,,,
5.96,13.25170135,-924.0466919,26.13574219,,,,,,
5.963333333,13.26821136,-924.1343384,26.1328125,,,,,,
5.966666667,13.28473663,-924.2202759,26.11523438,,,,,,
5.97,13.30123138,-924.3063354,26.07568359,,,,,,
5.973333333,13.31775665,-924.3925171,26.03027344,,,,,,
5.976666667,13.3342514,-924.4786987,26.01708984,,,,,,
5.98,13.35074615,-924.5667114,26.04638672,,,,,,
5.983333333,13.36725616,-924.6567993,26.09326172,,,,,,
5.986666667,13.38375092,-924.7467651,26.13427734,,,,,,
5.99,13.40024567,-924.835144,26.16796875,,,,,,
5.993333333,13.41675568,-924.9220581,26.19140625,,,,,,
5.996666667,13.43326569,-925.0084839,26.21777344,,,,,,
6,13.44976044,-925.0944214,26.23095703,,,,,,
6.003333333,13.46625519,-925.1802368,26.22949219,,,,,,
6.006666667,13.48273468,-925.2662964,26.23242188,,,,,,
6.01,13.49922943,-925.3512573,26.24707031,,,,,,
6.013333333,13.51572418,-925.4354858,26.26171875,,,,,,
6.016666667,13.53221893,-925.5209351,26.28369141,,,,,,
6.02,13.54871368,-925.6083374,26.29541016,,,,,,
6.023333333,13.56520844,-925.6963501,26.28515625,,,,,,
6.026666667,13.5817337,-925.7848511,26.24853516,,,,,,
6.03,13.59822845,-925.8753052,26.21337891,,,,,,
6.033333333,13.61472321,-925.9661255,26.18554688,,,,,,
6.036666667,13.63123322,-926.0552368,26.1796875,,,,,,
6.04,13.64775848,-926.1438599,26.19580078,,,,,,
6.043333333,13.66428375,-926.2327271,26.23681641,,,,,,
6.046666667,13.68079376,-926.3201294,26.27050781,,,,,,
6.05,13.69730377,-926.4069214,26.31152344,,,,,,
6.053333333,13.71381378,-926.4940796,26.37158203,,,,,,
6.056666667,13.73032379,-926.5818481,26.40673828,,,,,,
6.06,13.74681854,-926.6697388,26.41552734,,,,,,
6.063333333,13.76332855,-926.7579956,26.42431641,,,,,,
6.066666667,13.77983856,-926.8457642,26.43603516,,,,,,
6.07,13.79634857,-926.9325562,26.4375,,,,,,
6.073333333,13.81285954,-927.0182495,26.42431641,,,,,,
6.076666667,13.82936954,-927.1038208,26.42285156,,,,,,
6.08,13.8458643,-927.1903687,26.44042969,,,,,,
